sgRNA	gene	CRISPR_C6596697.sample	CRISPR_C6596666.sample
METTL3_CCDS32044.1_ex8_14:21971444-21971467:+_5-3	METTL3	211	312
TMTC1_CCDS53772.1_ex10_12:29736441-29736464:-_5-1	TMTC1	638	626
MINK1_CCDS45588.1_ex9_17:4789883-4789906:-_5-3	MINK1	570	519
SRRM4_CCDS44994.1_ex7_12:119568580-119568603:-_5-4	SRRM4	1055	807
DAOA_CCDS41905.1_ex3_13:106142335-106142358:+_12-12	DAOA	565	465
PDE7B_CCDS5175.1_ex3_6:136468618-136468641:+_5-2	PDE7B	719	532
sgNUP98_8	NUP98_LS	359	428
MYEOV2_CCDS2532.1_ex4_2:241075636-241075659:+_7-7	MYEOV2	341	414
AURKA_CCDS13451.1_ex4_20:54958026-54958049:+_5-1	AURKA	0	265
ANKRD39_CCDS2028.1_ex1_2:97519173-97519196:-_5-1	ANKRD39	261	363
CTRL00779	NON-TARGETING	91	418
CYorf17_CCDS65369.1_ex1_Y:23545560-23545583:+_5-3	CYorf17	934	795
TRIM7_CCDS43414.1_ex4_5:180626915-180626938:+_14-5	TRIM7	590	564
CENPM_CCDS14025.1_ex1_22:42339663-42339686:-_10-3	CENPM	73	688
sgPSMD1_10	PSMD1_LS	54	179
SSR3_CCDS3176.1_ex3_3:156271550-156271573:-_5-4	SSR3	342	461
SETX_CCDS6947.1_ex19_9:135210009-135210032:-_5-4	SETX	255	252
KRTAP9-9_CCDS54127.1_ex0_17:39411826-39411849:-_4-3	KRTAP9-9	532	506
LY6H_CCDS47926.1_ex1_8:144240206-144240229:+_5-3	LY6H	570	507
MAP2K2_CCDS12120.1_ex4_19:4099396-4099419:-_5-2	MAP2K2	613	779
HIST1H2BI_CCDS4603.1_ex0_6:26273396-26273419:-_3-2	HIST1H2BI	332	385
sgEIF4A2_10	EIF4A2_LS	242	142
ANAPC2_CCDS7033.1_ex11_9:140082519-140082542:+_5-5	ANAPC2	172	558
EMC7_CCDS10032.1_ex2_15:34382586-34382609:+_5-1	EMC7	266	366
TTC24_CCDS53379.1_ex0_1:156551629-156551652:+_5-2	TTC24	554	582
BANF1_CCDS8125.1_ex1_11:65771149-65771172:-_5-5	BANF1	10	314
INTS2_CCDS45750.1_ex23_17:60003758-60003781:-_5-5	INTS2	231	576
HDHD3_CCDS6793.1_ex0_9:116136363-116136386:+_5-5	HDHD3	448	532
SOD2_CCDS34564.1_ex2_6:160113689-160113712:+_5-2	SOD2	483	676
SMCHD1_CCDS45822.1_ex7_18:2694670-2694693:-_5-3	SMCHD1	852	743
TRPS1_CCDS6318.2_ex3_8:116616265-116616288:+_5-1	TRPS1	342	368
YIPF7_CCDS54766.1_ex3_4:44638050-44638073:+_5-4	YIPF7	429	444
SLC44A2_CCDS12245.1_ex5_19:10741968-10741991:-_5-2	SLC44A2	675	720
ITGA11_CCDS45291.1_ex18_15:68628099-68628122:-_5-2	ITGA11	515	683
ZNF789_CCDS34693.1_ex1_7:99077360-99077383:-_6-2	ZNF789	640	549
EIF2D_CCDS1465.1_ex13_1:206784609-206784632:-_5-5	EIF2D	136	240
sgALKBH3_10	ALKBH3_LS	335	340
PHLDA2_CCDS7741.1_ex0_11:2950359-2950382:-_5-3	PHLDA2	376	485
COL2A1_CCDS41778.1_ex24_12:48377493-48377516:+_5-1	COL2A1	685	695
PLEKHG5_CCDS41240.1_ex12_1:6533140-6533163:+_5-1	PLEKHG5	637	563
TCF3_CCDS12074.1_ex10_19:1622304-1622327:+_5-4	TCF3	439	450
CLDN5_CCDS13763.2_ex0_22:19511888-19511911:-_5-5	CLDN5	876	678
GABRB2_CCDS4354.1_ex7_5:160973390-160973413:-_5-5	GABRB2	311	375
DEFB103B_CCDS34810.1_ex0_8:7286573-7286596:+_3-2	DEFB103B	215	482
SLC9A3R2_CCDS45382.1_ex2_16:2086368-2086391:-_5-1	SLC9A3R2	982	817
PRKAG3_CCDS2424.1_ex9_2:219694741-219694764:-_5-2	PRKAG3	486	622
QSER1_CCDS41631.1_ex1_11:32953898-32953921:+_5-2	QSER1	272	355
ALKBH4_CCDS5723.1_ex0_7:102098317-102098340:-_5-2	ALKBH4	290	271
LRFN1_CCDS46071.1_ex1_19:39805519-39805542:-_5-4	LRFN1	652	689
ANXA4_CCDS1894.1_ex5_2:70037768-70037791:+_5-5	ANXA4	319	495
CACNA2D3_CCDS54598.1_ex10_3:54676256-54676279:-_5-3	CACNA2D3	136	239
CPEB3_CCDS31246.1_ex8_10:93999738-93999761:+_5-5	CPEB3	854	810
HPS5_CCDS7836.1_ex16_11:18327780-18327803:-_5-4	HPS5	448	490
FAM124B_CCDS2461.1_ex1_2:225266208-225266231:+_5-3	FAM124B	421	536
ITPR1_CCDS46740.2_ex18_3:4715048-4715071:-_5-1	ITPR1	627	744
SEPT8_CCDS43358.1_ex6_5:132099553-132099576:+_5-4	SEPT8	487	456
HPN_CCDS32993.1_ex6_19:35551332-35551355:-_5-4	HPN	396	424
GYS1_CCDS12747.1_ex10_19:49485983-49486006:+_5-2	GYS1	501	466
TRPM5_CCDS31340.1_ex13_11:2435957-2435980:+_5-1	TRPM5	417	360
B3GNT5_CCDS3244.1_ex0_3:182987796-182987819:-_5-2	B3GNT5	228	211
ANKRD34A_CCDS30829.1_ex0_1:145473734-145473757:-_5-4	ANKRD34A	190	247
AP5B1_CCDS58146.1_ex0_11:65547031-65547054:+_5-2	AP5B1	512	471
THSD7A_CCDS47543.1_ex20_7:11514040-11514063:-_5-2	THSD7A	369	396
ZNF775_CCDS43678.1_ex1_7:150094243-150094266:+_5-5	ZNF775	795	703
SF3A3_CCDS428.1_ex15_1:38455218-38455241:+_5-5	SF3A3	19	962
AGBL1_CCDS58398.1_ex8_15:86807925-86807948:-_5-4	AGBL1	104	159
GPR125_CCDS33964.1_ex8_4:22425832-22425855:-_5-1	GPR125	739	579
SLC26A9_CCDS30989.1_ex14_1:205897953-205897976:-_5-2	SLC26A9	540	497
ATF6B_CCDS4737.1_ex13_6:32093924-32093947:+_5-2	ATF6B	292	284
MYL3_CCDS2746.1_ex3_3:46902256-46902279:+_5-1	MYL3	178	174
C1QTNF1_CCDS11761.1_ex2_17:77043974-77043997:+_6-6	C1QTNF1	375	602
SMEK1_CCDS61532.1_ex8_14:91942217-91942240:+_5-4	SMEK1	227	288
COX7B_CCDS14437.1_ex1_X:77158189-77158212:+_4-2	COX7B	68	166
CTRL00805	NON-TARGETING	247	267
LRRC41_CCDS533.1_ex6_1:46751315-46751338:-_5-1	LRRC41	346	298
sgMYH14_3	MYH14_LS	406	556
MS4A5_CCDS7987.1_ex2_11:60199899-60199922:-_5-3	MS4A5	363	389
TMEM145_CCDS12603.1_ex6_19:42819325-42819348:+_5-5	TMEM145	549	623
CBFB_CCDS10827.1_ex1_16:67063703-67063726:-_5-2	CBFB	444	379
ARL2BP_CCDS10776.1_ex3_16:57283745-57283768:-_5-3	ARL2BP	266	353
PWWP2B_CCDS44497.1_ex1_10:134218135-134218158:+_5-1	PWWP2B	776	532
sgTBP_8	TBP_LS	275	431
KIF1B_CCDS111.1_ex5_1:10328251-10328274:-_5-1	KIF1B	346	397
MAP3K7CL_CCDS13584.1_ex4_21:30521535-30521558:-_5-1	MAP3K7CL	140	178
IL1RAP_CCDS3298.1_ex1_3:190321993-190322016:-_5-1	IL1RAP	200	263
NAGA_CCDS14030.1_ex5_22:42463250-42463273:-_5-3	NAGA	244	317
JMJD8_CCDS45369.1_ex8_16:734286-734309:-_5-5	JMJD8	412	488
CLCN7_CCDS32361.1_ex12_16:1504435-1504458:-_5-1	CLCN7	323	379
PATL2_CCDS45253.1_ex8_15:44962182-44962205:-_5-3	PATL2	132	319
RBM8A_CCDS916.1_ex2_1:145508191-145508214:+_5-2	RBM8A	8	104
GPR160_CCDS3211.1_ex0_3:169801868-169801891:+_5-1	GPR160	5	17
WDHD1_CCDS41955.1_ex12_14:55453999-55454022:-_5-1	WDHD1	172	586
sgRPS7_10	RPS7_LS	15	64
S100A1_CCDS1047.1_ex0_1:153603113-153603136:+_5-2	S100A1	538	599
POLA1_CCDS14214.1_ex6_X:24734563-24734586:-_5-2	POLA1	103	325
CYGB_CCDS11746.1_ex2_17:74527612-74527635:-_5-1	CYGB	1070	605
DUSP16_CCDS8650.1_ex5_12:12673858-12673881:+_5-5	DUSP16	341	389
sgELP4_1	ELP4_LS	153	270
TBK1_CCDS8968.1_ex4_12:64868135-64868158:-_5-2	TBK1	367	312
CCM2L_CCDS13195.1_ex1_20:30602813-30602836:-_5-2	CCM2L	547	559
DHX16_CCDS4685.1_ex15_6:30633323-30633346:-_5-3	DHX16	331	597
LRRC4_CCDS5799.1_ex0_7:127670464-127670487:+_5-4	LRRC4	378	418
LRRC42_CCDS585.1_ex1_1:54423944-54423967:-_5-4	LRRC42	348	397
ZNF627_CCDS42502.1_ex3_19:11728192-11728215:+_5-5	ZNF627	421	455
MNS1_CCDS10158.1_ex8_15:56756331-56756354:-_5-5	MNS1	181	255
HHEX_CCDS7423.1_ex0_10:94449835-94449858:+_5-1	HHEX	108	240
sgPRPF38A_10	PRPF38A_LS	19	452
SEPT3_CCDS14026.2_ex3_22:42383195-42383218:+_5-3	SEPT3	513	456
SPICE1_CCDS2973.1_ex8_3:113186984-113187007:-_5-1	SPICE1	225	294
TLR2_CCDS3784.1_ex0_4:154624149-154624172:+_5-1	TLR2	520	505
TRMT112_CCDS66113.1_ex1_11:64084585-64084608:+_5-2	TRMT112	787	804
SLC3A2_CCDS31588.1_ex3_11:62648592-62648615:-_5-1	SLC3A2	644	669
sgNUP133_9	NUP133_LS	8	275
ZNF580_CCDS12931.1_ex0_19:56154129-56154152:-_5-3	ZNF580	739	631
CLTC_CCDS32696.1_ex15_17:57752079-57752102:-_5-5	CLTC	15	133
RBP2_CCDS3109.1_ex2_3:139181081-139181104:-_5-4	RBP2	424	395
MROH1_CCDS47938.1_ex2_8:145234366-145234389:-_5-2	MROH1	569	696
COL5A2_CCDS33350.1_ex25_2:189927582-189927605:+_5-1	COL5A2	660	661
RPS11_CCDS12769.1_ex1_19:50000534-50000557:+_5-1	RPS11	95	342
R3HDM4_CCDS12048.1_ex4_19:900923-900946:-_5-3	R3HDM4	531	516
EXPH5_CCDS8341.1_ex0_11:108384939-108384962:+_5-2	EXPH5	143	166
SEL1L2_CCDS59443.1_ex7_20:13858164-13858187:-_5-1	SEL1L2	363	263
TXNDC9_CCDS2044.1_ex1_2:99938646-99938669:-_5-3	TXNDC9	115	187
PSMC3_CCDS7935.1_ex9_11:47446662-47446685:+_5-5	PSMC3	47	611
HOXD13_CCDS2264.2_ex0_2:176957756-176957779:-_5-1	HOXD13	715	781
CYBB_CCDS14242.1_ex2_X:37642845-37642868:-_5-1	CYBB	365	407
SFXN5_CCDS1922.1_ex12_2:73285655-73285678:-_5-4	SFXN5	832	601
SLC10A4_CCDS3482.1_ex0_4:48485958-48485981:-_5-3	SLC10A4	932	782
VPS51_CCDS8093.1_ex4_11:64875753-64875776:+_5-3	VPS51	718	965
ZNF800_CCDS5795.1_ex1_7:127015003-127015026:+_5-4	ZNF800	557	463
TMPRSS7_CCDS43129.2_ex3_3:111766774-111766797:+_5-4	TMPRSS7	839	680
CXorf40B_CCDS35426.1_ex1_X:149101929-149101952:-_5-3	CXorf40B	297	370
FAM183A_CCDS44126.1_ex2_1:43618529-43618552:-_5-4	FAM183A	682	607
SLC35E4_CCDS13882.1_ex0_22:31032802-31032825:+_5-2	SLC35E4	714	805
sgPSMD13_7	PSMD13_LS	115	284
BCL2L11_CCDS2089.1_ex0_2:111881399-111881422:-_17-1	BCL2L11	262	586
BCL3_CCDS12642.2_ex1_19:45254502-45254525:-_5-2	BCL3	950	587
TP53INP2_CCDS13240.1_ex1_20:33297141-33297164:+_5-3	TP53INP2	1155	778
FOXP4_CCDS34447.1_ex4_6:41554849-41554872:+_5-1	FOXP4	1000	715
LRRC8A_CCDS35155.1_ex0_9:131669748-131669771:+_5-1	LRRC8A	488	354
ACSS1_CCDS13167.1_ex9_20:25003685-25003708:-_5-2	ACSS1	511	482
TCF12_CCDS10159.1_ex9_15:57524988-57525011:-_5-5	TCF12	638	721
HEG1_CCDS46898.1_ex12_3:124738341-124738364:-_5-4	HEG1	889	709
DDR1_CCDS34385.1_ex2_6:30857134-30857157:-_5-2	DDR1	499	705
PGF_CCDS55932.1_ex3_14:75416231-75416254:-_5-4	PGF	398	459
CCNJ_CCDS44462.1_ex1_10:97810044-97810067:-_5-1	CCNJ	210	309
PEX1_CCDS5627.1_ex18_7:92143215-92143238:+_5-2	PEX1	331	297
KIF3C_CCDS1719.1_ex7_2:26204506-26204529:+_5-3	KIF3C	316	436
MUC20_CCDS63877.1_ex1_3:195451898-195451921:-_5-3	MUC20	469	528
GAR1_CCDS34050.1_ex0_4:110737392-110737415:+_5-1	GAR1	261	558
sgPHF20L1_7	PHF20L1_LS	248	330
NPC1_CCDS11878.1_ex17_18:21136427-21136450:-_5-4	NPC1	785	733
IL18RAP_CCDS2061.1_ex3_2:103053694-103053717:+_5-4	IL18RAP	703	533
NPR1_CCDS1051.1_ex0_1:153651727-153651750:-_5-1	NPR1	785	705
NFRKB_CCDS44770.1_ex10_11:129746737-129746760:-_5-3	NFRKB	431	578
FBXW5_CCDS7014.1_ex6_9:139837901-139837924:-_5-4	FBXW5	492	558
sgPARP12_3	PARP12_LS	243	195
MAML2_CCDS44714.1_ex4_11:96074936-96074959:-_5-5	MAML2	679	691
sgRPL5_10	RPL5_LS	105	386
MREG_CCDS46513.1_ex3_2:216861093-216861116:-_5-4	MREG	418	328
KY_CCDS46920.1_ex2_3:134329162-134329185:-_5-1	KY	344	563
HS1BP3_CCDS1700.1_ex4_2:20840842-20840865:+_5-2	HS1BP3	350	496
MDH1_CCDS1874.1_ex4_2:63826410-63826433:-_5-2	MDH1	90	198
C14orf39_CCDS9746.1_ex9_14:60935226-60935249:-_5-3	C14orf39	74	89
GAST_CCDS11404.1_ex0_17:39871839-39871862:+_5-4	GAST	596	485
CBLN2_CCDS11999.1_ex2_18:70209134-70209157:+_5-3	CBLN2	455	580
sgSBNO1_7	SBNO1_LS	87	419
YAF2_CCDS31775.1_ex1_12:42555489-42555512:+_14-6	YAF2	657	588
MYL4_CCDS11510.1_ex2_17:45297289-45297312:+_5-2	MYL4	637	690
PCGF2_CCDS32638.1_ex7_17:36895855-36895878:-_5-5	PCGF2	109	305
TOP3B_CCDS13797.1_ex15_22:22328804-22328827:+_5-5	TOP3B	698	666
ASAP2_CCDS1661.1_ex14_2:9498920-9498943:-_5-5	ASAP2	316	575
NGEF_CCDS2500.1_ex11_2:233791789-233791812:+_5-5	NGEF	483	679
GPR34_CCDS14258.1_ex0_X:41555356-41555379:+_5-5	GPR34	456	608
PUS10_CCDS1865.1_ex15_2:61236131-61236154:+_5-4	PUS10	291	337
C2orf16_CCDS42666.1_ex0_2:27802358-27802381:+_5-5	C2orf16	385	409
SRC_CCDS13294.1_ex1_20:36014559-36014582:-_5-2	SRC	200	320
PVRL1_CCDS8425.1_ex6_11:119549257-119549280:+_5-3	PVRL1	591	658
sgTAF6_2	TAF6_LS	175	389
C19orf57_CCDS12299.1_ex2_19:14001013-14001036:+_5-1	C19orf57	541	581
sgMAPK7_6	MAPK7_LS	355	510
sgDYRK1B_1	DYRK1B_LS	423	460
PDCD1LG2_CCDS6465.1_ex1_9:5534890-5534913:-_5-2	PDCD1LG2	698	671
TIMM22_CCDS32521.1_ex1_17:902066-902089:-_5-3	TIMM22	355	557
CLIP1_CCDS58285.1_ex23_12:122862145-122862168:+_5-5	CLIP1	532	662
GP1BA_CCDS54068.1_ex0_17:4836149-4836172:-_5-1	GP1BA	743	649
MUSK_CCDS48005.1_ex9_9:113538067-113538090:+_5-4	MUSK	237	331
sgUSP13_5	USP13_LS	313	313
sgDDX47_10	DDX47_LS	18	390
CDK11A_CCDS44042.1_ex14_1:1643690-1643713:+_5-1	CDK11A	169	646
SRRM5_CCDS46095.1_ex0_19:44116457-44116480:-_5-1	SRRM5	930	892
APC2_CCDS12068.1_ex7_19:1456946-1456969:+_5-3	APC2	405	517
URB2_CCDS31052.1_ex2_1:229771703-229771726:-_5-3	URB2	378	507
LSM1_CCDS6103.1_ex1_8:38027380-38027403:-_5-3	LSM1	209	114
HIST1H4K_CCDS4631.1_ex0_6:27799163-27799186:+_5-3	HIST1H4K	297	673
COA6_CCDS31059.1_ex1_1:234510034-234510057:-_6-5	COA6	285	453
HBS1L_CCDS47479.1_ex14_6:135360740-135360763:-_5-3	HBS1L	276	247
sgULK3_5	ULK3_LS	629	626
PLSCR1_CCDS3135.1_ex5_3:146246542-146246565:-_5-4	PLSCR1	541	556
MOB4_CCDS2321.1_ex3_2:198404835-198404858:+_3-2	MOB4	237	326
IFIH1_CCDS2217.1_ex15_2:163174585-163174608:-_5-5	IFIH1	717	730
AP1S3_CCDS42827.1_ex3_2:224642433-224642456:-_5-3	AP1S3	459	290
ARIH2OS_CCDS43088.1_ex0_3:48956179-48956202:+_5-1	ARIH2OS	505	480
FAM149B1_CCDS44435.1_ex3_10:74952434-74952457:+_5-3	FAM149B1	381	601
HIGD2A_CCDS4401.1_ex1_5:175816342-175816365:+_5-4	HIGD2A	223	555
B2M_CCDS10113.1_ex1_15:45007738-45007761:+_5-4	B2M	220	134
COMMD10_CCDS34215.1_ex3_5:115428375-115428398:+_5-3	COMMD10	591	461
SAP30BP_CCDS11726.1_ex5_17:73698573-73698596:+_5-3	SAP30BP	62	84
C1orf123_CCDS576.1_ex4_1:53684107-53684130:+_5-2	C1orf123	735	611
CTCFL_CCDS13459.1_ex4_20:56089731-56089754:+_12-2	CTCFL	459	553
SPANXN3_CCDS35418.1_ex0_X:142596864-142596887:-_5-2	SPANXN3	33	75
sgASCC3_3	ASCC3_LS	222	347
DGKH_CCDS55898.1_ex4_13:42739557-42739580:-_5-4	DGKH	494	431
UQCRC1_CCDS2774.1_ex11_3:48646629-48646652:+_5-4	UQCRC1	679	750
HTRA1_CCDS7630.1_ex0_10:124221628-124221651:-_5-2	HTRA1	918	741
CDH2_CCDS11891.1_ex14_18:25727666-25727689:-_5-5	CDH2	288	279
IL19_CCDS1468.1_ex3_1:207013226-207013249:-_5-5	IL19	453	468
EIF3L_CCDS13960.1_ex7_22:38266332-38266355:+_5-3	EIF3L	336	465
VN1R4_CCDS33099.1_ex0_19:53770810-53770833:-_5-5	VN1R4	471	402
EPS8L2_CCDS31328.1_ex9_11:721931-721954:-_5-5	EPS8L2	433	425
MATR3_CCDS4210.1_ex3_5:138651854-138651877:+_5-2	MATR3	276	389
ASTN1_CCDS1319.1_ex22_1:177133592-177133615:+_5-4	ASTN1	179	160
ENTPD6_CCDS13170.1_ex3_20:25193942-25193965:+_5-3	ENTPD6	310	485
NOD2_CCDS10746.1_ex1_16:50733620-50733643:-_5-2	NOD2	430	420
ABHD6_CCDS2887.1_ex1_3:58252912-58252935:+_5-1	ABHD6	449	482
RYR3_CCDS45210.1_ex26_15:33928724-33928747:-_5-4	RYR3	883	761
KIAA1549_CCDS47723.2_ex18_7:138601652-138601675:+_5-1	KIAA1549	511	533
FUCA1_CCDS244.2_ex6_1:24192082-24192105:-_5-2	FUCA1	304	415
IL22RA1_CCDS247.1_ex4_1:24463690-24463713:-_5-4	IL22RA1	723	672
TGM4_CCDS2723.1_ex4_3:44935123-44935146:+_5-3	TGM4	988	908
MEIG1_CCDS31151.1_ex1_10:15014537-15014560:+_4-4	MEIG1	28	88
GIMAP8_CCDS34777.1_ex2_7:150171231-150171254:-_5-5	GIMAP8	315	419
KIAA1467_CCDS31750.1_ex1_12:13208603-13208626:-_5-1	KIAA1467	764	451
CLDN20_CCDS5249.1_ex0_6:155597132-155597155:+_5-3	CLDN20	249	536
SF3A2_CCDS12084.1_ex5_19:2246926-2246949:+_5-4	SF3A2	102	741
PGC_CCDS4859.1_ex6_6:41712176-41712199:+_5-3	PGC	266	223
NMT2_CCDS7109.1_ex9_10:15177391-15177414:+_5-3	NMT2	369	345
AP3B2_CCDS45331.1_ex25_15:83378338-83378361:+_5-5	AP3B2	628	556
SEC14L1_CCDS11752.1_ex2_17:75187342-75187365:+_5-1	SEC14L1	186	171
CYTH3_CCDS5346.1_ex7_7:6213312-6213335:+_5-2	CYTH3	228	218
SLC19A3_CCDS2468.1_ex3_2:228564192-228564215:+_5-4	SLC19A3	779	642
MLIP_CCDS4954.1_ex2_6:53989532-53989555:-_5-4	MLIP	139	227
sgMUM1_5	MUM1_LS	484	309
PPRC1_CCDS7529.1_ex0_10:103892932-103892955:-_5-1	PPRC1	663	770
sgRPS11_4	RPS11_LS	0	216
STX18_CCDS3377.1_ex8_4:4461193-4461216:-_5-5	STX18	174	322
HEY1_CCDS43749.1_ex0_8:80677878-80677901:+_5-3	HEY1	669	751
CD5L_CCDS1171.1_ex3_1:157805707-157805730:-_5-3	CD5L	519	521
GTF2B_CCDS715.1_ex3_1:89325915-89325938:-_5-3	GTF2B	91	148
TCEAL5_CCDS35356.1_ex0_X:102529229-102529252:-_5-2	TCEAL5	578	526
CPXM2_CCDS7637.1_ex13_10:125651060-125651083:-_5-5	CPXM2	383	494
ACPP_CCDS3073.1_ex4_3:132056325-132056348:-_5-4	ACPP	320	205
C19orf48_CCDS12803.1_ex0_19:51301552-51301575:-_5-4	C19orf48	266	478
sgEPHA1_7	EPHA1_LS	371	260
TRIM7_CCDS43414.1_ex4_5:180626984-180627007:-_14-6	TRIM7	574	622
NOVA2_CCDS12679.1_ex1_19:46457043-46457066:+_5-3	NOVA2	626	579
ZSCAN23_CCDS47393.1_ex1_6:28403328-28403351:-_5-5	ZSCAN23	295	341
GRN_CCDS11483.1_ex7_17:42428778-42428801:-_5-5	GRN	957	789
ACAD10_CCDS31903.1_ex8_12:112167618-112167641:+_5-5	ACAD10	301	338
CTRL00344	NON-TARGETING	573	460
NEURL4_CCDS42251.1_ex17_17:7227195-7227218:-_5-1	NEURL4	474	403
C12orf5_CCDS8525.1_ex5_12:4461416-4461439:+_5-4	C12orf5	272	392
HAUS3_CCDS33941.1_ex3_4:2242110-2242133:-_5-2	HAUS3	76	143
sgREPIN1_5	REPIN1_LS	445	493
TIMM50_CCDS33023.1_ex1_19:39972541-39972564:+_5-4	TIMM50	497	635
CD47_CCDS43125.1_ex6_3:107789962-107789985:+_5-1	CD47	210	116
ZNF236_CCDS42447.1_ex9_18:74607037-74607060:-_5-3	ZNF236	649	911
ELFN2_CCDS33642.1_ex0_22:37770997-37771020:+_5-4	ELFN2	407	459
IKZF1_CCDS59055.1_ex2_7:50444370-50444393:+_5-5	IKZF1	1190	983
BTNL8_CCDS43413.1_ex2_5:180338554-180338577:-_9-4	BTNL8	251	411
TXLNA_CCDS353.1_ex1_1:32647131-32647154:+_5-5	TXLNA	536	641
CLDND2_CCDS12829.1_ex2_19:51871173-51871196:-_5-3	CLDND2	28	37
WRAP53_CCDS11119.1_ex3_17:7604129-7604152:-_5-4	WRAP53	512	599
TAC4_CCDS42357.1_ex3_17:47921508-47921531:-_8-6	TAC4	459	619
ESYT2_CCDS34791.1_ex19_7:158590688-158590711:-_5-3	ESYT2	428	578
TRIM31_CCDS34374.1_ex5_6:30078388-30078411:-_5-2	TRIM31	501	405
ZNF555_CCDS12096.1_ex3_19:2852456-2852479:+_5-2	ZNF555	311	196
SKA2_CCDS45747.1_ex2_17:57208636-57208659:+_9-4	SKA2	151	431
CHMP2B_CCDS2918.1_ex4_3:87302605-87302628:-_7-7	CHMP2B	174	147
RAB11FIP2_CCDS7602.1_ex3_10:119799928-119799951:+_5-2	RAB11FIP2	303	257
CRCP_CCDS47599.1_ex2_7:65599346-65599369:-_14-8	CRCP	63	248
POLR2C_CCDS10782.1_ex4_16:57503147-57503170:-_5-4	POLR2C	89	531
METTL21C_CCDS32003.1_ex2_13:103343173-103343196:-_5-4	METTL21C	489	411
TMEM8A_CCDS10407.1_ex10_16:427511-427534:+_5-5	TMEM8A	30	135
DSCR4_CCDS33554.1_ex1_21:39492412-39492435:+_5-2	DSCR4	369	423
CTRL00119	NON-TARGETING	323	225
SLC5A3_CCDS33549.1_ex0_21:35467636-35467659:-_5-2	SLC5A3	634	529
TGOLN2_CCDS46351.1_ex2_2:85554593-85554616:+_5-3	TGOLN2	571	662
sgPDK2_10	PDK2_LS	194	331
A1CF_CCDS7241.1_ex9_10:52603844-52603867:-_5-5	A1CF	280	257
FAM76A_CCDS309.1_ex1_1:28054035-28054058:-_5-2	FAM76A	899	543
HDLBP_CCDS2547.1_ex23_2:242202151-242202174:-_5-4	HDLBP	696	478
CYP2E1_CCDS7686.1_ex0_10:135341065-135341088:-_5-1	CYP2E1	490	566
ELP6_CCDS43082.1_ex3_3:47545871-47545894:+_5-3	ELP6	408	508
LCA5_CCDS4990.1_ex5_6:80223434-80223457:-_5-5	LCA5	503	478
sgMAP3K7_4	MAP3K7_LS	130	273
CRAMP1L_CCDS10440.2_ex8_16:1706435-1706458:-_5-5	CRAMP1L	670	650
TMEM87A_CCDS32205.1_ex15_15:42553395-42553418:-_10-5	TMEM87A	202	253
STX6_CCDS1341.1_ex3_1:180959204-180959227:-_6-5	STX6	1293	809
SP140L_CCDS46538.1_ex2_2:231222645-231222668:-_5-2	SP140L	455	698
CLTA_CCDS43802.1_ex0_9:36191200-36191223:+_5-2	CLTA	770	697
DLX3_CCDS11556.1_ex2_17:48072223-48072246:+_5-5	DLX3	611	664
SHC2_CCDS45891.1_ex11_19:460528-460551:+_5-3	SHC2	550	692
RHOG_CCDS7748.1_ex0_11:3849086-3849109:-_5-2	RHOG	818	551
ARID1A_CCDS285.1_ex0_1:27023335-27023358:+_5-2	ARID1A	630	368
SRD5A3_CCDS3498.1_ex2_4:56230336-56230359:-_5-5	SRD5A3	324	480
NSUN2_CCDS3869.1_ex15_5:6625742-6625765:+_5-4	NSUN2	320	378
RPL35_CCDS6858.1_ex0_9:127620328-127620351:+_5-1	RPL35	218	430
CLDN9_CCDS10487.1_ex0_16:3063598-3063621:-_5-2	CLDN9	524	724
ODC1_CCDS1672.1_ex4_2:10583428-10583451:-_5-1	ODC1	692	519
UPK1A_CCDS12470.1_ex1_19:36159488-36159511:-_5-3	UPK1A	346	483
BMS1_CCDS7199.1_ex8_10:43291915-43291938:+_5-3	BMS1	150	248
PLK5_CCDS59328.1_ex3_19:1528900-1528923:+_5-4	PLK5	352	373
TTR_CCDS11899.1_ex1_18:29172922-29172945:-_5-2	TTR	820	700
SEL1L_CCDS58333.1_ex5_14:81993190-81993213:-_5-5	SEL1L	132	212
SH2D3C_CCDS48026.1_ex5_9:130507198-130507221:+_5-3	SH2D3C	362	553
ABHD6_CCDS2887.1_ex1_3:58253017-58253040:-_5-2	ABHD6	250	401
HAVCR2_CCDS4333.1_ex5_5:156533832-156533855:-_5-4	HAVCR2	394	458
COPA_CCDS1202.1_ex25_1:160293295-160293318:-_5-4	COPA	18	295
TDO2_CCDS34086.1_ex5_4:156831177-156831200:+_5-3	TDO2	415	517
ARTN_CCDS501.1_ex2_1:44401991-44402014:+_5-1	ARTN	304	559
sgJMJD6_6	JMJD6_LS	289	329
NOS1_CCDS41842.1_ex26_12:117749341-117749364:+_5-4	NOS1	653	691
SPRY2_CCDS9463.1_ex0_13:80911495-80911518:+_5-4	SPRY2	579	625
CDK5R2_CCDS2427.1_ex0_2:219824842-219824865:+_5-3	CDK5R2	728	483
MAPK11_CCDS14090.1_ex7_22:50705687-50705710:+_5-2	MAPK11	1079	633
PSENEN_CCDS12474.1_ex1_19:36237389-36237412:-_5-3	PSENEN	640	684
PRKD2_CCDS12689.1_ex10_19:47201078-47201101:-_5-3	PRKD2	214	345
LAMTOR5_CCDS824.1_ex3_1:110950304-110950327:-_5-3	LAMTOR5	509	524
