sgRNA	gene	CRISPR_C6976460.sample	ERS717283.plasmid
CRCT1_CCDS1012.1_ex0_1:152487943-152487966:-_5-1	CRCT1	139	320
MYO1A_CCDS8929.1_ex25_12:57441869-57441892:+_5-5	MYO1A	410	439
PLEKHM1_CCDS32671.1_ex8_17:43552856-43552879:+_5-2	PLEKHM1	686	269
IHH_CCDS33380.1_ex1_2:219922281-219922304:+_5-4	IHH	494	447
SMAP1_CCDS43478.1_ex0_6:71377822-71377845:+_5-1	SMAP1	1393	688
SIX3_CCDS1821.1_ex0_2:45169541-45169564:+_5-2	SIX3	338	366
ZNF695_CCDS44344.1_ex1_1:247162695-247162718:-_7-4	ZNF695	691	582
GFRA2_CCDS47816.1_ex4_8:21563534-21563557:+_5-3	GFRA2	639	575
PARP3_CCDS43097.1_ex4_3:51979154-51979177:-_5-5	PARP3	1219	696
CUL5_CCDS31668.1_ex9_11:107944197-107944220:-_5-5	CUL5	536	185
SGOL1_CCDS2635.1_ex5_3:20225136-20225159:-_5-4	SGOL1	111	163
RPS6KA3_CCDS14197.1_ex9_X:20194424-20194447:-_5-2	RPS6KA3	419	301
C9_CCDS3929.1_ex8_5:39341738-39341761:-_5-4	C9	685	802
ZNF787_CCDS42634.1_ex0_19:56600291-56600314:-_5-4	ZNF787	699	547
MEPCE_CCDS55136.1_ex1_7:100030724-100030747:-_10-10	MEPCE	99	659
PPP1R14D_CCDS10066.1_ex3_15:41120689-41120712:-_5-4	PPP1R14D	41	234
IGSF8_CCDS1195.1_ex3_1:160063632-160063655:+_5-1	IGSF8	342	458
KLHL6_CCDS3245.2_ex4_3:183225970-183225993:+_5-2	KLHL6	891	255
WNT16_CCDS5780.1_ex1_7:120969843-120969866:-_5-4	WNT16	400	270
MYEOV_CCDS8190.1_ex1_11:69063314-69063337:-_5-4	MYEOV	563	820
ZNF347_CCDS33097.1_ex0_19:53645661-53645684:-_5-3	ZNF347	60	20
IL5_CCDS4156.1_ex1_5:131877789-131877812:-_5-2	IL5	873	355
MRPL53_CCDS1944.1_ex1_2:74699580-74699603:-_5-4	MRPL53	209	428
TNPO3_CCDS55162.1_ex19_7:128658058-128658081:+_5-5	TNPO3	21	249
HSD17B14_CCDS12736.1_ex5_19:49335931-49335954:+_5-3	HSD17B14	253	254
NFYC_CCDS44120.1_ex3_1:41218818-41218841:+_5-2	NFYC	41	250
ETV1_CCDS55083.1_ex5_7:13971187-13971210:+_5-4	ETV1	1854	540
NCKAP5L_CCDS41781.2_ex5_12:50190180-50190203:+_5-1	NCKAP5L	286	618
PABPC1_CCDS6289.1_ex11_8:101730099-101730122:+_5-4	PABPC1	51	113
PCP2_CCDS32893.1_ex2_19:7697595-7697618:+_5-5	PCP2	1625	1018
TSPYL4_CCDS5106.1_ex0_6:116574992-116575015:-_5-5	TSPYL4	438	640
NLN_CCDS3989.1_ex3_5:65073280-65073303:-_5-2	NLN	2373	895
BNIP1_CCDS43400.1_ex1_5:172573873-172573896:-_5-1	BNIP1	10	83
GOLT1A_CCDS1443.1_ex3_1:204172034-204172057:-_5-5	GOLT1A	773	655
AKR1B10_CCDS5832.1_ex3_7:134217795-134217818:-_5-4	AKR1B10	312	433
GNAI1_CCDS5595.1_ex2_7:79818525-79818548:+_5-2	GNAI1	506	535
UFC1_CCDS1220.1_ex0_1:161123899-161123922:-_5-1	UFC1	63	152
ZNF44_CCDS45988.1_ex0_19:12384758-12384781:-_5-4	ZNF44	1120	395
TYSND1_CCDS31213.1_ex3_10:71906103-71906126:+_5-4	TYSND1	1209	942
STAT2_CCDS55836.1_ex11_12:56743917-56743940:-_5-1	STAT2	1	137
HAS3_CCDS10870.1_ex0_16:69143690-69143713:+_5-4	HAS3	393	483
PCDHA7_CCDS54918.1_ex0_5:140215093-140215116:+_5-5	PCDHA7	169	348
NKX3-2_CCDS3410.1_ex1_4:13545584-13545607:+_5-2	NKX3-2	629	563
TNFSF8_CCDS6810.1_ex2_9:117680377-117680400:-_5-3	TNFSF8	556	418
CCK_CCDS2696.1_ex1_3:42305034-42305057:-_5-5	CCK	565	793
CD177_CCDS62700.1_ex2_19:43858416-43858439:+_5-3	CD177	536	596
C6orf10_CCDS34422.1_ex9_6:32303212-32303235:-_5-3	C6orf10	89	123
ALDH18A1_CCDS31257.1_ex14_10:97397112-97397135:+_5-3	ALDH18A1	782	261
FAM98B_CCDS10047.2_ex4_15:38765704-38765727:+_5-5	FAM98B	19	18
MTFR1_CCDS55240.1_ex2_8:66617039-66617062:+_5-2	MTFR1	646	560
IL4R_CCDS10629.1_ex7_16:27372126-27372149:-_5-5	IL4R	397	391
TPT1_CCDS66538.1_ex3_13:45914139-45914162:+_7-3	TPT1	137	105
NR5A1_CCDS6856.1_ex3_9:127262434-127262457:+_5-1	NR5A1	264	425
TMEM139_CCDS5878.1_ex0_7:142983279-142983302:-_5-3	TMEM139	1536	873
SAR1B_CCDS4177.1_ex2_5:133945350-133945373:-_5-4	SAR1B	181	287
PPP1R36_CCDS9767.1_ex4_14:65032123-65032146:+_5-2	PPP1R36	377	112
ACE2_CCDS14169.1_ex11_X:15603596-15603619:-_5-2	ACE2	1103	492
CD99_CCDS14119.1_ex5_Y:2590686-2590709:-_5-2	CD99	1061	474
RHEB_CCDS5927.1_ex4_7:151174484-151174507:+_5-2	RHEB	0	34
TNFRSF12A_CCDS10489.1_ex1_16:3071242-3071265:-_5-1	TNFRSF12A	1332	1148
SULT1A1_CCDS10637.1_ex3_16:28618334-28618357:-_4-4	SULT1A1	38	191
PON2_CCDS47644.1_ex3_7:95039384-95039407:-_5-2	PON2	724	584
SGSM1_CCDS46674.1_ex13_22:25272644-25272667:+_5-5	SGSM1	724	465
TAF1_CCDS14412.1_ex7_X:70598840-70598863:+_5-4	TAF1	99	294
PCNT_CCDS33592.1_ex14_21:47786739-47786762:+_5-5	PCNT	789	764
CCDC157_CCDS33632.2_ex0_22:30762183-30762206:-_5-1	CCDC157	751	541
PLAC1_CCDS14642.1_ex0_X:133700311-133700334:+_5-1	PLAC1	587	478
TMEFF1_CCDS6750.1_ex1_9:103261081-103261104:+_5-2	TMEFF1	0	1
ZNF488_CCDS7217.1_ex0_10:48370833-48370856:-_5-3	ZNF488	2799	1005
MRPS33_CCDS5864.1_ex1_7:140710216-140710239:+_5-1	MRPS33	78	96
C2orf80_CCDS42809.1_ex4_2:209045994-209046017:+_5-3	C2orf80	368	422
GUCD1_CCDS33621.1_ex3_22:24943926-24943949:-_5-3	GUCD1	1237	1129
TMEM126A_CCDS58165.1_ex1_11:85366730-85366753:+_6-5	TMEM126A	543	650
CFH_CCDS1385.1_ex1_1:196642186-196642209:-_5-2	CFH	200	391
ELAVL3_CCDS32912.1_ex4_19:11577060-11577083:+_5-5	ELAVL3	294	539
MPC1_CCDS5293.1_ex2_6:166780292-166780315:-_5-3	MPC1	112	395
PPP1R12A_CCDS44947.1_ex16_12:80211216-80211239:+_5-2	PPP1R12A	2	35
FAM101A_CCDS9258.1_ex1_12:124798901-124798924:-_5-5	FAM101A	500	344
DXO_CCDS4732.1_ex4_6:31938841-31938864:-_5-2	DXO	1173	548
EFHD1_CCDS2497.1_ex1_2:233527500-233527523:+_9-4	EFHD1	2221	637
CCK_CCDS2696.1_ex0_3:42299698-42299721:+_5-1	CCK	105	245
RGS10_CCDS31294.1_ex3_10:121286833-121286856:-_6-5	RGS10	0	3
PLSCR3_CCDS42253.1_ex3_17:7296637-7296660:-_5-3	PLSCR3	1000	772
TEX30_CCDS66578.1_ex2_13:103421814-103421837:-_10-10	TEX30	0	19
TADA2A_CCDS11319.1_ex5_17:35802729-35802752:-_5-5	TADA2A	41	413
IL4R_CCDS10629.1_ex3_16:27357860-27357883:-_5-3	IL4R	413	260
METRN_CCDS10422.1_ex3_16:767069-767092:+_5-4	METRN	237	202
HCFC2_CCDS9097.1_ex2_12:104461787-104461810:-_5-3	HCFC2	416	498
ACSM4_CCDS44825.1_ex3_12:7469854-7469877:+_5-5	ACSM4	30	124
SUMF1_CCDS2564.1_ex8_3:4508773-4508796:+_5-5	SUMF1	846	442
RC3H2_CCDS43874.1_ex11_9:125627669-125627692:-_5-1	RC3H2	164	240
MUT_CCDS4924.1_ex10_6:49425684-49425707:+_5-1	MUT	382	323
MTIF2_CCDS1853.1_ex7_2:55476525-55476548:+_5-1	MTIF2	919	363
MRPL20_CCDS26.1_ex1_1:1341192-1341215:+_5-1	MRPL20	391	650
KIAA1045_CCDS43796.1_ex0_9:34971599-34971622:+_5-3	KIAA1045	1240	691
SMTNL2_CCDS11048.1_ex1_17:4496367-4496390:-_5-2	SMTNL2	59	490
CACYBP_CCDS1315.1_ex3_1:174976293-174976316:+_6-4	CACYBP	203	331
GOLGA6A_CCDS32290.1_ex9_15:74368085-74368108:+_5-2	GOLGA6A	131	721
PTK7_CCDS4884.1_ex6_6:43100172-43100195:-_5-5	PTK7	408	263
MTA2_CCDS8022.1_ex14_11:62365983-62366006:+_5-5	MTA2	171	741
CTSG_CCDS9631.1_ex1_14:25043503-25043526:+_5-1	CTSG	650	315
ATP10A_CCDS32178.1_ex19_15:26026231-26026254:+_5-4	ATP10A	773	729
CHRNA4_CCDS13517.1_ex4_20:61990968-61990991:+_5-5	CHRNA4	250	330
NGFRAP1_CCDS14508.1_ex0_X:102632578-102632601:+_6-4	NGFRAP1	239	325
PNPO_CCDS11522.1_ex1_17:46020705-46020728:+_5-2	PNPO	889	604
CYBA_CCDS32504.1_ex4_16:88714456-88714479:+_5-4	CYBA	73	216
NKX2-5_CCDS4387.1_ex1_5:172661956-172661979:+_7-6	NKX2-5	211	328
NMRK2_CCDS12115.1_ex5_19:3941101-3941124:-_5-4	NMRK2	549	279
ZNF500_CCDS32383.1_ex3_16:4812690-4812713:-_5-2	ZNF500	173	115
SYNE2_CCDS41963.1_ex29_14:64473924-64473947:-_14-4	SYNE2	1779	632
EDEM2_CCDS13247.1_ex5_20:33722564-33722587:-_5-2	EDEM2	207	666
C2CD2L_CCDS8413.1_ex1_11:118980880-118980903:-_5-3	C2CD2L	1329	869
BLMH_CCDS32604.1_ex8_17:28614829-28614852:+_5-5	BLMH	0	41
SLC25A52_CCDS32812.2_ex0_18:29340480-29340503:+_4-4	SLC25A52	428	292
CIRBP_CCDS12059.1_ex1_19:1271192-1271215:-_5-1	CIRBP	158	300
ZC3H14_CCDS32133.1_ex5_14:89039117-89039140:-_12-5	ZC3H14	0	15
HRASLS_CCDS3303.2_ex0_3:192959110-192959133:+_5-1	HRASLS	1309	1077
ZBTB16_CCDS8367.1_ex0_11:113934210-113934233:-_5-2	ZBTB16	134	354
LRAT_CCDS3789.1_ex0_4:155665942-155665965:-_5-5	LRAT	846	522
ATXN7_CCDS43102.1_ex5_3:63968677-63968700:-_5-3	ATXN7	502	338
SH2D7_CCDS45315.1_ex1_15:78386521-78386544:+_5-3	SH2D7	713	540
TET1_CCDS7281.1_ex0_10:70333091-70333114:+_5-2	TET1	203	395
FAM186B_CCDS8788.1_ex3_12:49994221-49994244:-_5-2	FAM186B	1538	842
NPAT_CCDS41710.1_ex11_11:108058832-108058855:+_5-3	NPAT	36	99
SEC16A_CCDS55351.1_ex29_9:139371039-139371062:+_5-4	SEC16A	370	845
EXO5_CCDS453.1_ex0_1:40980470-40980493:-_5-2	EXO5	713	695
RIPPLY3_CCDS13648.1_ex3_21:38390184-38390207:-_5-4	RIPPLY3	369	438
ZNF404_CCDS59394.1_ex0_19:44377830-44377853:+_5-2	ZNF404	0	99
SULT6B1_CCDS33182.1_ex4_2:37410613-37410636:+_5-4	SULT6B1	150	306
SIRPA_CCDS13022.1_ex2_20:1902053-1902076:-_5-4	SIRPA	1278	908
GALC_CCDS55936.1_ex8_14:88431907-88431930:+_5-2	GALC	759	425
BRSK2_CCDS41590.1_ex6_11:1464569-1464592:+_5-2	BRSK2	289	272
PTPN9_CCDS10280.1_ex6_15:75798109-75798132:-_5-2	PTPN9	506	283
NETO1_CCDS12000.1_ex3_18:70450993-70451016:-_5-1	NETO1	162	243
EFTUD2_CCDS11489.1_ex13_17:42941045-42941068:-_5-1	EFTUD2	59	473
B3GALT4_CCDS34425.1_ex0_6:33245536-33245559:+_5-2	B3GALT4	718	687
IGIP_CCDS34244.1_ex0_5:139508157-139508180:-_3-3	IGIP	355	338
TCEANC2_CCDS587.1_ex0_1:54520177-54520200:-_5-1	TCEANC2	156	341
RPS23_CCDS47241.1_ex2_5:81573540-81573563:+_5-4	RPS23	36	376
RAB22A_CCDS33497.1_ex3_20:56928338-56928361:+_5-3	RAB22A	52	236
KIF4A_CCDS14401.1_ex8_X:69553521-69553544:-_5-4	KIF4A	39	297
C4orf17_CCDS3649.1_ex3_4:100451084-100451107:+_5-5	C4orf17	234	151
GNL3_CCDS2861.1_ex6_3:52724599-52724622:+_5-4	GNL3	17	251
ALG13_CCDS55477.1_ex14_X:110968171-110968194:-_11-10	ALG13	406	337
AMMECR1_CCDS14551.1_ex3_X:109459808-109459831:-_5-3	AMMECR1	792	372
TSPYL6_CCDS42682.1_ex0_2:54483129-54483152:-_5-5	TSPYL6	1239	776
AMHR2_CCDS53798.1_ex1_12:53818219-53818242:-_5-1	AMHR2	1092	1019
C20orf196_CCDS13091.1_ex0_20:5753585-5753608:+_5-1	C20orf196	331	185
TEX13B_CCDS14534.1_ex1_X:107225005-107225028:+_5-2	TEX13B	1243	743
GCSAM_CCDS2964.1_ex0_3:111842485-111842508:+_5-1	GCSAM	1135	580
CNTNAP2_CCDS5889.1_ex5_7:146818170-146818193:+_5-3	CNTNAP2	281	408
DIP2C_CCDS7054.1_ex30_10:461731-461754:+_5-2	DIP2C	130	116
MORN5_CCDS6836.1_ex2_9:124931923-124931946:+_5-4	MORN5	132	226
KRTAP12-3_CCDS42964.1_ex0_21:46078050-46078073:-_5-3	KRTAP12-3	2667	1603
UGT3A1_CCDS3913.1_ex3_5:35965987-35966010:-_5-4	UGT3A1	169	106
PSMG3_CCDS5327.1_ex1_7:1608775-1608798:+_5-2	PSMG3	377	820
RASL11A_CCDS9321.1_ex2_13:27845773-27845796:+_5-1	RASL11A	239	467
ASIC3_CCDS5914.1_ex1_7:150747186-150747209:+_5-3	ASIC3	774	564
FAM189A2_CCDS6629.1_ex4_9:71992643-71992666:-_5-3	FAM189A2	145	524
TRIM17_CCDS1571.1_ex4_1:228601492-228601515:-_5-1	TRIM17	226	552
ATP5G2_CCDS31812.1_ex2_12:54063653-54063676:-_6-4	ATP5G2	63	432
CEP170B_CCDS45175.1_ex7_14:105350294-105350317:-_5-1	CEP170B	604	446
GH2_CCDS11647.1_ex1_17:61958163-61958186:-_5-2	GH2	769	781
DBNDD2_CCDS42880.1_ex1_20:44037443-44037466:-_7-4	DBNDD2	0	10
CHST10_CCDS2047.1_ex2_2:101014516-101014539:-_5-5	CHST10	373	354
ITIH1_CCDS2864.1_ex12_3:52820321-52820344:+_5-5	ITIH1	11	123
TIMELESS_CCDS8918.1_ex26_12:56827611-56827634:+_5-5	TIMELESS	180	568
SBNO2_CCDS45894.1_ex21_19:1122128-1122151:+_5-2	SBNO2	1722	588
TSHZ3_CCDS12421.2_ex0_19:31770554-31770577:+_5-5	TSHZ3	1045	528
SERPINB2_CCDS11989.1_ex2_18:61564369-61564392:+_5-3	SERPINB2	1503	450
CENPF_CCDS31023.1_ex10_1:214815289-214815312:+_5-4	CENPF	119	242
MTF2_CCDS53340.1_ex8_1:93586202-93586225:+_5-5	MTF2	703	633
THBD_CCDS13148.1_ex0_20:23029727-23029750:+_5-3	THBD	1690	475
PSMB6_CCDS11056.1_ex3_17:4701018-4701041:-_5-3	PSMB6	0	13
KANK1_CCDS34976.1_ex1_9:712551-712574:+_5-4	KANK1	505	487
SLC12A4_CCDS10855.1_ex15_16:67985154-67985177:-_5-1	SLC12A4	565	206
SHMT2_CCDS53805.1_ex4_12:57626330-57626353:-_5-5	SHMT2	676	381
GOSR2_CCDS11507.1_ex2_17:45008566-45008589:-_5-2	GOSR2	392	400
EIF4A1_CCDS11113.1_ex4_17:7479884-7479907:-_5-4	EIF4A1	140	601
ZNF763_CCDS45982.1_ex3_19:12088922-12088945:+_5-1	ZNF763	19	83
PPARG_CCDS2609.1_ex2_3:12422907-12422930:-_5-1	PPARG	407	443
TTC4_CCDS596.1_ex1_1:55182306-55182329:+_5-1	TTC4	37	325
HSD17B12_CCDS7905.1_ex1_11:43772455-43772478:-_5-1	HSD17B12	421	160
IFNG_CCDS8980.1_ex2_12:68552007-68552030:-_5-4	IFNG	430	92
ZNF331_CCDS33102.1_ex2_19:54080412-54080435:+_5-4	ZNF331	41	34
CD72_CCDS6581.1_ex4_9:35616654-35616677:+_5-3	CD72	775	540
C6_CCDS3936.1_ex10_5:41176613-41176636:+_5-2	C6	673	309
NCAPD2_CCDS8548.1_ex2_12:6619241-6619264:+_5-1	NCAPD2	77	143
DOCK11_CCDS35373.1_ex25_X:117742249-117742272:-_5-3	DOCK11	968	432
HSPB3_CCDS3961.1_ex0_5:53751805-53751828:-_5-3	HSPB3	456	594
GLYAT_CCDS7970.1_ex3_11:58482880-58482903:+_5-5	GLYAT	550	305
SHD_CCDS12125.1_ex0_19:4280278-4280301:+_5-2	SHD	582	727
ARFGAP3_CCDS14042.1_ex14_22:43243587-43243610:+_5-5	ARFGAP3	930	665
HSPB11_CCDS41341.1_ex3_1:54395788-54395811:-_5-5	HSPB11	303	378
RAB5C_CCDS11419.1_ex2_17:40280374-40280397:-_5-1	RAB5C	282	311
BTNL8_CCDS43413.1_ex3_5:180374514-180374537:-_9-6	BTNL8	189	147
ABCC3_CCDS32681.1_ex3_17:48734423-48734446:+_5-3	ABCC3	667	433
GNAO1_CCDS10756.1_ex0_16:56226257-56226280:-_5-1	GNAO1	723	811
SRRM5_CCDS46095.1_ex0_19:44116852-44116875:+_5-3	SRRM5	202	506
SLC29A2_CCDS8137.1_ex9_11:66136984-66137007:-_5-4	SLC29A2	401	496
CYTH2_CCDS12722.1_ex5_19:48977223-48977246:-_5-4	CYTH2	309	436
GPR35_CCDS2541.1_ex0_2:241569646-241569669:+_5-3	GPR35	1103	668
ANGPTL3_CCDS622.1_ex3_1:63067468-63067491:+_5-3	ANGPTL3	0	29
CHRNG_CCDS33400.1_ex3_2:233405315-233405338:+_5-2	CHRNG	1110	834
AQP4_CCDS11889.1_ex3_18:24442413-24442436:-_5-5	AQP4	508	269
PLK5_CCDS59328.1_ex2_19:1528302-1528325:+_5-1	PLK5	1276	1134
UFM1_CCDS66533.1_ex2_13:38932247-38932270:+_7-4	UFM1	0	29
ABLIM3_CCDS4294.1_ex9_5:148617123-148617146:+_5-5	ABLIM3	186	289
VPS13C_CCDS10180.1_ex74_15:62305285-62305308:-_5-4	VPS13C	489	310
DEFB104B_CCDS34812.1_ex0_8:7327950-7327973:-_4-1	DEFB104B	216	247
ZDHHC23_CCDS33827.1_ex1_3:113672622-113672645:-_5-2	ZDHHC23	1070	562
CD37_CCDS12760.1_ex5_19:49841964-49841987:+_5-3	CD37	1394	920
ZFAND6_CCDS10313.1_ex0_15:80412818-80412841:+_6-1	ZFAND6	358	171
CALML4_CCDS10226.2_ex1_15:68489956-68489979:-_10-5	CALML4	141	194
TBC1D13_CCDS6911.1_ex5_9:131554835-131554858:+_5-2	TBC1D13	697	370
NDUFAF2_CCDS3979.1_ex3_5:60448604-60448627:+_5-5	NDUFAF2	332	114
GPS1_CCDS11800.1_ex1_17:80011202-80011225:+_5-1	GPS1	409	407
ADAP2_CCDS11261.1_ex5_17:29271969-29271992:+_5-4	ADAP2	110	66
H3F3B_CCDS11729.1_ex2_17:73775118-73775141:+_4-3	H3F3B	1127	509
SYNJ2BP_CCDS9803.1_ex1_14:70842480-70842503:-_5-3	SYNJ2BP	9	62
PADI4_CCDS180.1_ex2_1:17660478-17660501:+_5-2	PADI4	946	600
RNH1_CCDS7697.1_ex7_11:500519-500542:-_5-3	RNH1	1001	661
ASB1_CCDS33416.1_ex2_2:239344447-239344470:+_5-3	ASB1	927	639
ASCL3_CCDS7795.1_ex0_11:8959404-8959427:-_5-1	ASCL3	460	237
IL8_CCDS34005.1_ex1_4:74607325-74607348:-_4-1	IL8	63	112
SLC7A6OS_CCDS10865.1_ex3_16:68344331-68344354:-_5-1	SLC7A6OS	477	575
HIST1H1E_CCDS4586.1_ex0_6:26156769-26156792:-_5-3	HIST1H1E	674	947
DNER_CCDS33390.1_ex10_2:230453185-230453208:+_5-4	DNER	546	595
OAZ1_CCDS58639.1_ex2_19:2271469-2271492:-_5-2	OAZ1	2265	1058
DPP7_CCDS7030.1_ex8_9:140007814-140007837:+_5-3	DPP7	14	216
CDC37_CCDS12237.1_ex4_19:10505917-10505940:+_5-3	CDC37	37	292
FKBP14_CCDS5423.1_ex3_7:30065920-30065943:+_5-3	FKBP14	13	19
BPIFB6_CCDS13211.1_ex3_20:31622650-31622673:+_5-2	BPIFB6	743	471
C16orf92_CCDS42146.1_ex1_16:30034983-30035006:+_5-1	C16orf92	307	312
PDCD2L_CCDS12438.1_ex2_19:34895873-34895896:+_5-4	PDCD2L	588	441
PLB1_CCDS33168.1_ex26_2:28812338-28812361:+_5-5	PLB1	636	224
RBM22_CCDS34278.1_ex7_5:150078158-150078181:+_5-4	RBM22	0	243
ALG2_CCDS6739.1_ex1_9:101984026-101984049:-_5-5	ALG2	6	361
FAM160B2_CCDS6021.2_ex2_8:21953987-21954010:+_5-2	FAM160B2	1092	743
IQGAP3_CCDS1144.1_ex26_1:156526458-156526481:+_5-5	IQGAP3	494	476
PARD6A_CCDS10843.1_ex2_16:67695963-67695986:+_5-5	PARD6A	2	6
FGFR2_CCDS31298.1_ex13_10:123310959-123310982:-_5-4	FGFR2	377	291
SHE_CCDS30877.1_ex4_1:154471665-154471688:+_5-1	SHE	142	176
SSBP3_CCDS30726.1_ex14_1:54870268-54870291:-_5-4	SSBP3	1013	461
TMPRSS6_CCDS13941.1_ex12_22:37491576-37491599:+_5-4	TMPRSS6	514	562
PRAF2_CCDS14317.1_ex1_X:48930276-48930299:+_5-2	PRAF2	235	206
ZNF114_CCDS12713.1_ex2_19:48789427-48789450:+_5-5	ZNF114	565	621
UBA6_CCDS3516.1_ex30_4:68547921-68547944:-_5-5	UBA6	704	424
CYP4F22_CCDS12331.1_ex5_19:15651349-15651372:+_5-5	CYP4F22	749	539
CXorf58_CCDS14209.1_ex3_X:23934393-23934416:-_5-5	CXorf58	0	25
GCNT2_CCDS34338.1_ex0_6:10529361-10529384:-_15-4	GCNT2	368	479
SERPINA10_CCDS9923.1_ex3_14:94756636-94756659:+_5-4	SERPINA10	1733	678
SLCO5A1_CCDS55242.1_ex7_8:70744790-70744813:+_5-5	SLCO5A1	152	380
TMCO2_CCDS30684.1_ex0_1:40713870-40713893:-_5-3	TMCO2	134	31
GPR142_CCDS11698.1_ex0_17:72363834-72363857:+_5-1	GPR142	448	242
ADAMTS2_CCDS34311.1_ex9_5:178770991-178771014:-_5-3	ADAMTS2	262	357
ITGB1_CCDS7174.1_ex12_10:33218823-33218846:-_5-5	ITGB1	70	176
CTCF_CCDS10841.1_ex2_16:67650755-67650778:-_5-1	CTCF	38	459
NPM3_CCDS7519.1_ex3_10:103542633-103542656:-_5-4	NPM3	0	37
LSG1_CCDS33922.1_ex6_3:194373762-194373785:-_5-1	LSG1	459	361
C1orf122_CCDS427.2_ex2_1:38274679-38274702:+_7-6	C1orf122	842	891
FGFRL1_CCDS3344.1_ex1_4:1016240-1016263:+_5-2	FGFRL1	782	1028
FAM189A1_CCDS45198.1_ex8_15:29544581-29544604:-_5-4	FAM189A1	118	283
STIL_CCDS41329.1_ex7_1:47753285-47753308:+_5-3	STIL	470	490
CNTNAP2_CCDS5889.1_ex9_7:147092850-147092873:+_5-5	CNTNAP2	59	276
PHEX_CCDS14204.1_ex8_X:22117191-22117214:-_5-5	PHEX	1219	605
PNPLA5_CCDS14053.1_ex5_22:44285199-44285222:+_5-3	PNPLA5	478	564
MUC7_CCDS3541.1_ex1_4:71346724-71346747:-_5-3	MUC7	861	629
TTC39A_CCDS44143.1_ex8_1:51768176-51768199:-_5-1	TTC39A	379	265
HRH4_CCDS11887.1_ex0_18:22040826-22040849:-_5-1	HRH4	18	44
BCCIP_CCDS7649.1_ex0_10:127512269-127512292:+_5-1	BCCIP	433	269
CHRM5_CCDS10031.1_ex0_15:34355672-34355695:-_5-5	CHRM5	151	232
KRTAP12-4_CCDS42963.1_ex0_21:46074436-46074459:-_5-5	KRTAP12-4	720	454
S1PR4_CCDS12105.1_ex0_19:3179265-3179288:-_5-4	S1PR4	508	368
MMP9_CCDS13390.1_ex3_20:44639645-44639668:-_5-4	MMP9	312	307
RBFOX2_CCDS13921.1_ex10_22:36205950-36205973:-_5-5	RBFOX2	18	87
TOX3_CCDS54008.1_ex4_16:52497998-52498021:+_5-5	TOX3	1023	391
CD27_CCDS8545.1_ex2_12:6559422-6559445:-_5-4	CD27	224	168
MED14_CCDS14254.1_ex19_X:40560430-40560453:-_5-3	MED14	0	53
TULP4_CCDS34561.1_ex3_6:158870028-158870051:+_5-3	TULP4	524	484
SLCO4C1_CCDS34205.1_ex12_5:101631696-101631719:-_5-5	SLCO4C1	845	373
HTATIP2_CCDS44553.1_ex1_11:20385919-20385942:+_5-2	HTATIP2	1572	756
RASSF5_CCDS1463.1_ex3_1:206757836-206757859:+_7-7	RASSF5	351	494
NCBP2_CCDS3323.1_ex2_3:196666247-196666270:-_7-7	NCBP2	0	17
SORCS2_CCDS47008.1_ex9_4:7684548-7684571:+_5-5	SORCS2	139	403
ATG4A_CCDS14538.1_ex5_X:107377611-107377634:+_5-4	ATG4A	352	298
MYPOP_CCDS33055.1_ex1_19:46404548-46404571:-_5-2	MYPOP	509	215
AKAP8_CCDS12329.1_ex9_19:15484029-15484052:+_5-4	AKAP8	1900	857
GPR45_CCDS2066.1_ex0_2:105858752-105858775:+_5-3	GPR45	1176	424
VSIG10L_CCDS54300.1_ex8_19:51844415-51844438:-_5-4	VSIG10L	778	471
CD300A_CCDS32720.1_ex2_17:72470738-72470761:-_5-1	CD300A	71	192
KCNT1_CCDS35175.2_ex10_9:138651622-138651645:+_5-4	KCNT1	1052	311
VTA1_CCDS5197.1_ex4_6:142510604-142510627:+_5-4	VTA1	0	3
CD80_CCDS2989.1_ex3_3:119263697-119263720:+_5-5	CD80	563	183
TMEM59_CCDS586.1_ex6_1:54512938-54512961:-_5-3	TMEM59	47	149
RASSF8_CCDS53765.1_ex1_12:26217648-26217671:-_5-5	RASSF8	323	234
PTGES_CCDS6927.1_ex2_9:132515177-132515200:-_5-4	PTGES	1429	744
MYEOV_CCDS8190.1_ex1_11:69063461-69063484:+_5-5	MYEOV	1380	792
IL1A_CCDS2101.1_ex1_2:113535652-113535675:-_5-2	IL1A	62	89
MED17_CCDS8295.1_ex4_11:93527151-93527174:-_5-4	MED17	133	452
ATL1_CCDS32077.1_ex6_14:51079980-51080003:+_5-3	ATL1	227	284
KIR2DL1_CCDS12904.1_ex2_19:55285022-55285045:+_5-3	KIR2DL1	443	413
PPP4R1_CCDS42412.1_ex16_18:9593837-9593860:+_5-5	PPP4R1	222	263
SH3GL1_CCDS32874.1_ex5_19:4364203-4364226:-_6-4	SH3GL1	394	443
SNRNP200_CCDS2020.1_ex30_2:96959074-96959097:-_5-2	SNRNP200	0	336
ANKRD6_CCDS47460.1_ex5_6:90323587-90323610:+_5-5	ANKRD6	100	171
EIF3F_CCDS7785.1_ex1_11:8013328-8013351:+_5-3	EIF3F	0	256
CEACAM19_CCDS12641.1_ex1_19:45176119-45176142:-_5-3	CEACAM19	960	323
ETF1_CCDS4207.1_ex4_5:137847176-137847199:+_5-1	ETF1	0	196
SBK2_CCDS42631.1_ex2_19:56047456-56047479:-_5-4	SBK2	1007	533
