sgRNA	gene	CRISPR_C6976518.sample	CRISPR_C6596666.sample
PLD4_CCDS9995.2_ex2_14:105395198-105395221:+_5-2	PLD4	226	258
PPEF2_CCDS34013.1_ex9_4:76805885-76805908:+_5-3	PPEF2	282	213
sgMAP2K4_8	MAP2K4_LS	557	466
MARK4_CCDS12658.1_ex1_19:45762313-45762336:-_5-1	MARK4	597	518
RPS8_CCDS513.1_ex2_1:45242372-45242395:-_5-1	RPS8	55	665
PNMT_CCDS11343.1_ex0_17:37824866-37824889:+_5-2	PNMT	295	341
CTRL00519	NON-TARGETING	316	449
HOXC10_CCDS8868.1_ex0_12:54379157-54379180:+_5-1	HOXC10	510	665
ADD2_CCDS1906.1_ex11_2:70923499-70923522:+_5-2	ADD2	201	276
TMPRSS5_CCDS44735.1_ex9_11:113569625-113569648:-_5-3	TMPRSS5	462	397
HLA-DMA_CCDS4761.1_ex3_6:32918483-32918506:+_5-5	HLA-DMA	285	370
BARX1_CCDS35070.2_ex2_9:96715415-96715438:-_5-3	BARX1	379	605
sgULK3_1	ULK3_LS	813	526
ARHGAP36_CCDS14628.1_ex2_X:130217914-130217937:+_5-4	ARHGAP36	813	528
NES_CCDS1151.1_ex3_1:156646620-156646643:-_5-2	NES	876	959
OMA1_CCDS608.1_ex7_1:59004565-59004588:+_5-4	OMA1	278	210
ANKRD17_CCDS34003.1_ex27_4:74019741-74019764:+_5-4	ANKRD17	177	344
sgADCK1_9	ADCK1_LS	306	582
ADAMDEC1_CCDS55212.1_ex6_8:24256397-24256420:+_5-4	ADAMDEC1	477	321
MBD1_CCDS11941.1_ex10_18:47803291-47803314:-_5-2	MBD1	580	511
NIPAL4_CCDS47328.1_ex3_5:156895775-156895798:+_5-5	NIPAL4	458	589
PCSK4_CCDS12069.2_ex11_19:1487955-1487978:+_5-3	PCSK4	313	513
PXDN_CCDS46221.1_ex13_2:1670133-1670156:+_5-4	PXDN	479	610
ANP32E_CCDS44215.1_ex4_1:150202942-150202965:-_10-5	ANP32E	116	210
CLNK_CCDS47024.1_ex12_4:10566346-10566369:+_5-4	CLNK	275	326
BIRC7_CCDS13512.1_ex1_20:61869246-61869269:+_5-2	BIRC7	552	436
MGP_CCDS53752.1_ex0_12:15035172-15035195:+_7-1	MGP	541	595
SUV420H2_CCDS12922.1_ex2_19:55854160-55854183:-_5-2	SUV420H2	645	855
APOA1_CCDS8378.1_ex1_11:116707786-116707809:-_5-5	APOA1	467	534
WNT3_CCDS11505.1_ex1_17:44847287-44847310:-_5-2	WNT3	840	884
RBP4_CCDS31249.1_ex4_10:95360669-95360692:-_5-5	RBP4	496	452
FREM1_CCDS47952.1_ex12_9:14776075-14776098:-_7-3	FREM1	375	540
sgUBE2A_9	UBE2A_LS	263	314
MBD6_CCDS8944.1_ex3_12:57919567-57919590:-_5-3	MBD6	482	546
CDH4_CCDS13488.1_ex3_20:60348191-60348214:+_5-1	CDH4	478	664
NLGN1_CCDS3222.1_ex0_3:173322543-173322566:-_5-1	NLGN1	760	556
UNC5D_CCDS6093.2_ex6_8:35544110-35544133:+_5-4	UNC5D	432	583
sgDYRK4_9	DYRK4_LS	494	478
CEP350_CCDS1336.1_ex15_1:180006126-180006149:-_5-4	CEP350	104	475
PKD2L1_CCDS7492.1_ex11_10:102057256-102057279:-_5-2	PKD2L1	363	474
TFR2_CCDS34707.1_ex14_7:100231108-100231131:-_5-4	TFR2	777	670
NKIRAS2_CCDS11415.1_ex0_17:40173667-40173690:+_7-1	NKIRAS2	174	176
TOMM34_CCDS13340.1_ex2_20:43577449-43577472:-_5-1	TOMM34	533	368
MARK3_CCDS41993.1_ex1_14:103871532-103871555:+_5-2	MARK3	204	248
ATF5_CCDS12789.1_ex1_19:50435673-50435696:-_5-3	ATF5	177	290
PGBD3_CCDS7230.1_ex0_10:50724867-50724890:+_5-4	PGBD3	387	376
GSDMD_CCDS34956.1_ex1_8:144642028-144642051:+_5-3	GSDMD	533	545
BAD_CCDS8065.1_ex1_11:64039212-64039235:+_5-4	BAD	447	474
HIST1H2AD_CCDS4591.1_ex0_6:26199336-26199359:-_4-3	HIST1H2AD	392	672
MEF2A_CCDS45362.1_ex3_15:100214658-100214681:+_5-1	MEF2A	237	265
sgSF3B2_6	SF3B2_LS	76	395
BCAM_CCDS12644.1_ex5_19:45316695-45316718:+_5-5	BCAM	768	572
SLC39A14_CCDS47822.1_ex3_8:22272329-22272352:-_5-5	SLC39A14	532	728
MAGEA8_CCDS14692.1_ex0_X:149013338-149013361:-_5-3	MAGEA8	545	531
ABCB11_CCDS46444.1_ex22_2:169853154-169853177:-_5-4	ABCB11	164	241
DEF8_CCDS10989.1_ex1_16:90020762-90020785:+_6-1	DEF8	618	620
CITED2_CCDS5195.1_ex0_6:139694871-139694894:-_5-3	CITED2	335	647
IQCJ-SCHIP1_CCDS56289.1_ex4_3:159482431-159482454:+_5-2	IQCJ-SCHIP1	819	631
STYXL1_CCDS5580.1_ex4_7:75643164-75643187:+_5-2	STYXL1	305	432
ECE2_CCDS3255.1_ex0_3:183967582-183967605:+_11-1	ECE2	627	618
C8orf74_CCDS47800.1_ex2_8:10555262-10555285:-_5-5	C8orf74	951	930
PRR7_CCDS4419.1_ex1_5:176882710-176882733:+_5-3	PRR7	481	545
NCKAP5_CCDS46417.1_ex8_2:133626503-133626526:-_5-2	NCKAP5	424	339
P4HB_CCDS11787.1_ex7_17:79813034-79813057:-_5-3	P4HB	404	459
PVRIG_CCDS5690.1_ex1_7:99817749-99817772:+_5-1	PVRIG	779	628
IFI27_CCDS32148.1_ex2_14:94582225-94582248:-_5-5	IFI27	627	460
sgFASTK_8	FASTK_LS	814	439
MYPOP_CCDS33055.1_ex1_19:46404893-46404916:-_5-5	MYPOP	444	665
GALNT6_CCDS8813.1_ex8_12:51771087-51771110:+_5-3	GALNT6	727	622
COBL_CCDS34637.1_ex5_7:51111269-51111292:-_5-3	COBL	564	767
TNFRSF21_CCDS4921.1_ex4_6:47254087-47254110:+_5-4	TNFRSF21	707	558
IMPA2_CCDS11855.1_ex4_18:12014320-12014343:+_5-5	IMPA2	643	636
LYZL4_CCDS2697.1_ex2_3:42448385-42448408:+_5-2	LYZL4	310	414
MPP1_CCDS14762.1_ex10_X:154020433-154020456:-_5-5	MPP1	598	303
C10orf82_CCDS7596.1_ex2_10:118425211-118425234:-_5-3	C10orf82	591	526
GBX1_CCDS43682.1_ex1_7:150864392-150864415:+_5-4	GBX1	886	716
ZDHHC1_CCDS10836.1_ex6_16:67433256-67433279:-_5-2	ZDHHC1	580	639
PABPC5_CCDS14460.1_ex0_X:90690981-90691004:+_5-5	PABPC5	318	436
LMLN_CCDS3332.1_ex4_3:197703555-197703578:-_5-4	LMLN	103	141
SRGAP1_CCDS8967.1_ex11_12:64485101-64485124:-_5-5	SRGAP1	167	249
PTTG1IP_CCDS68221.1_ex0_21:46271402-46271425:+_9-1	PTTG1IP	810	501
HDDC3_CCDS10366.1_ex3_15:91475643-91475666:+_5-4	HDDC3	438	459
CEP104_CCDS30571.1_ex12_1:3753143-3753166:-_5-2	CEP104	537	444
ZNF865_CCDS58681.1_ex0_19:56125410-56125433:-_5-3	ZNF865	673	1017
TIGD5_CCDS6406.2_ex0_8:144680540-144680563:-_5-3	TIGD5	448	674
MRPS15_CCDS411.1_ex6_1:36929413-36929436:+_5-4	MRPS15	575	571
RTP1_CCDS3287.2_ex0_3:186915551-186915574:-_5-4	RTP1	718	516
GABRB1_CCDS3474.1_ex5_4:47405434-47405457:+_5-5	GABRB1	304	189
CAPZA2_CCDS5768.1_ex4_7:116544242-116544265:+_5-1	CAPZA2	363	349
CDKN2A_CCDS56565.1_ex2_9:21974671-21974694:-_10-5	CDKN2A	606	590
COX6B2_CCDS42630.1_ex1_19:55865307-55865330:+_5-4	COX6B2	792	819
TYMP_CCDS14096.1_ex5_22:50966063-50966086:+_5-2	TYMP	611	552
KCNJ10_CCDS1193.1_ex0_1:160011907-160011930:-_5-2	KCNJ10	559	450
FES_CCDS10365.1_ex4_15:91432658-91432681:-_5-4	FES	283	545
RPS29_CCDS32072.1_ex1_14:50052743-50052766:-_4-4	RPS29	53	504
SFXN2_CCDS7539.1_ex3_10:104489129-104489152:+_5-4	SFXN2	160	362
PPFIA1_CCDS31627.1_ex13_11:70189773-70189796:+_5-5	PPFIA1	258	247
MRC2_CCDS11634.1_ex1_17:60742146-60742169:+_5-2	MRC2	423	438
ADCYAP1R1_CCDS5433.1_ex2_7:31117691-31117714:+_5-2	ADCYAP1R1	370	311
sgS100A11_1	S100A11_LS	404	310
DNAH3_CCDS10594.1_ex28_16:21049256-21049279:+_5-3	DNAH3	514	592
ARHGEF16_CCDS46.2_ex2_1:3383855-3383878:+_5-4	ARHGEF16	718	570
PDLIM2_CCDS34860.1_ex1_8:22438951-22438974:+_5-4	PDLIM2	730	545
sgPSMB3_3	PSMB3_LS	49	441
ALDH8A1_CCDS5171.1_ex4_6:135263607-135263630:+_5-4	ALDH8A1	409	478
C5orf63_CCDS54895.1_ex2_5:126394591-126394614:+_5-5	C5orf63	632	316
VAV3_CCDS44181.1_ex4_1:108145768-108145791:-_9-1	VAV3	795	599
sgSRPK1_9	SRPK1_LS	368	377
sgRAF1_9	RAF1_LS	481	475
sgPHF14_4	PHF14_LS	731	512
PACRG_CCDS43524.1_ex1_6:163235235-163235258:+_5-3	PACRG	322	231
RPL22L1_CCDS46955.1_ex1_3:170585888-170585911:-_5-4	RPL22L1	232	123
HOXA11_CCDS5411.1_ex1_7:27224631-27224654:+_5-5	HOXA11	402	182
KCTD11_CCDS32545.1_ex0_17:7256530-7256553:-_5-3	KCTD11	573	555
STK19_CCDS34417.1_ex1_6:31940086-31940109:-_5-3	STK19	632	599
CCS_CCDS8146.1_ex2_11:66366681-66366704:+_5-1	CCS	848	670
TAS2R30_CCDS53750.1_ex0_12:11286381-11286404:-_4-1	TAS2R30	267	381
sgEPHA4_2	EPHA4_LS	187	170
SLC12A3_CCDS10770.1_ex2_16:56902204-56902227:-_5-2	SLC12A3	319	449
MTMR12_CCDS34138.1_ex10_5:32268852-32268875:+_5-3	MTMR12	480	399
FAM222B_CCDS45637.1_ex0_17:27086170-27086193:+_5-2	FAM222B	597	809
FPR1_CCDS12839.1_ex0_19:52249917-52249940:+_5-4	FPR1	359	313
ATXN2L_CCDS10639.1_ex6_16:28840717-28840740:-_5-3	ATXN2L	297	362
NEDD1_CCDS44955.1_ex6_12:97330573-97330596:-_5-5	NEDD1	113	245
TIMM8B_CCDS8357.2_ex0_11:111956170-111956193:-_5-2	TIMM8B	243	282
UBE2V1_CCDS13426.1_ex2_20:48713299-48713322:-_14-12	UBE2V1	403	456
KIF19_CCDS32718.2_ex11_17:72346863-72346886:+_5-4	KIF19	1009	760
OTUB1_CCDS8055.1_ex1_11:63755848-63755871:+_5-1	OTUB1	345	454
sgSF3A3_9	SF3A3_LS	0	108
WAS_CCDS14303.1_ex1_X:48542682-48542705:+_5-1	WAS	632	633
SMC5_CCDS6632.1_ex1_9:72879250-72879273:-_5-2	SMC5	157	237
DSTYK_CCDS1451.1_ex11_1:205156654-205156677:-_5-3	DSTYK	680	592
TPD52_CCDS34912.1_ex3_8:80965543-80965566:-_5-3	TPD52	266	223
C5orf34_CCDS3946.1_ex11_5:43509273-43509296:-_5-5	C5orf34	122	253
TMEM132E_CCDS11283.1_ex5_17:32957126-32957149:-_5-4	TMEM132E	869	824
HRASLS_CCDS3303.2_ex0_3:192959158-192959181:-_5-2	HRASLS	727	502
RCC1_CCDS323.1_ex1_1:28858475-28858498:+_5-2	RCC1	65	312
USP33_CCDS678.1_ex19_1:78205054-78205077:-_5-5	USP33	703	496
FAM204A_CCDS7605.1_ex6_10:120095687-120095710:+_5-3	FAM204A	330	188
sgACVR1C_4	ACVR1C_LS	364	297
TLX1NB_CCDS60615.1_ex0_10:102849468-102849491:+_5-2	TLX1NB	1059	793
SLC8A3_CCDS35498.1_ex1_14:70515694-70515717:+_11-3	SLC8A3	546	517
SULT1C3_CCDS33267.1_ex1_2:108868890-108868913:-_5-2	SULT1C3	309	543
FOXRED1_CCDS8471.1_ex1_11:126141431-126141454:+_5-2	FOXRED1	668	718
ANO4_CCDS31884.1_ex8_12:101433754-101433777:-_5-4	ANO4	508	488
IL11_CCDS12923.1_ex1_19:55879659-55879682:-_8-4	IL11	400	766
sgPHIP_9	PHIP_LS	240	352
ODF3_CCDS65981.1_ex1_11:197667-197690:+_5-3	ODF3	324	350
TRMT10A_CCDS3650.1_ex5_4:100479312-100479335:-_5-4	TRMT10A	251	249
NPHS1_CCDS32996.1_ex20_19:36339586-36339609:-_5-4	NPHS1	708	779
PRSS54_CCDS32463.1_ex2_16:58319867-58319890:-_5-1	PRSS54	415	550
NAALADL2_CCDS46960.1_ex4_3:175042095-175042118:-_5-4	NAALADL2	436	436
IMMP2L_CCDS5753.1_ex4_7:111161394-111161417:-_5-5	IMMP2L	962	729
UPK3BL_CCDS47675.1_ex3_7:102280748-102280771:+_5-1	UPK3BL	199	582
FAP_CCDS33311.1_ex16_2:163072406-163072429:-_5-3	FAP	336	288
SLC26A4_CCDS5746.1_ex7_7:107329628-107329651:-_5-5	SLC26A4	700	709
PGD_CCDS113.1_ex6_1:10471510-10471533:+_5-4	PGD	216	359
SLC5A1_CCDS13902.1_ex6_22:32479113-32479136:+_5-2	SLC5A1	299	401
PSG11_CCDS12614.2_ex2_19:43523126-43523149:+_5-3	PSG11	301	216
ACTBL2_CCDS34163.1_ex0_5:56778305-56778328:-_5-4	ACTBL2	322	398
PICALM_CCDS31653.1_ex9_11:85711732-85711755:+_5-2	PICALM	190	321
C10orf10_CCDS7210.1_ex0_10:45473336-45473359:-_5-4	C10orf10	286	245
sgAHCTF1_3	AHCTF1_LS	67	289
DENND3_CCDS34947.1_ex6_8:142166000-142166023:+_5-3	DENND3	322	384
CCHCR1_CCDS43445.1_ex15_6:31124597-31124620:+_5-5	CCHCR1	929	730
RALBP1_CCDS11845.1_ex1_18:9517229-9517252:-_5-3	RALBP1	61	79
sgIRAK2_6	IRAK2_LS	622	626
KMT2D_CCDS44873.1_ex38_12:49440066-49440089:+_5-2	KMT2D	364	272
ARMC4_CCDS7157.1_ex12_10:28260059-28260082:-_5-2	ARMC4	216	157
EIF3C_CCDS10638.1_ex6_16:28726689-28726712:+_5-5	EIF3C	60	297
SDK1_CCDS34590.1_ex14_7:4050661-4050684:-_5-4	SDK1	566	756
HIST1H1C_CCDS4577.1_ex0_6:26056457-26056480:-_5-3	HIST1H1C	636	475
SCD_CCDS7493.1_ex1_10:102108050-102108073:-_5-3	SCD	1	246
BIN1_CCDS2137.1_ex9_2:127826531-127826554:+_5-1	BIN1	336	275
ZNFX1_CCDS13417.1_ex11_20:47887201-47887224:+_5-4	ZNFX1	253	441
SYCP1_CCDS879.1_ex7_1:115417118-115417141:+_5-2	SYCP1	10	69
NT5C2_CCDS7544.1_ex10_10:104859715-104859738:+_5-2	NT5C2	570	424
SIGMAR1_CCDS6562.1_ex2_9:34637253-34637276:+_5-1	SIGMAR1	907	880
SYCN_CCDS46070.1_ex1_19:39694610-39694633:-_5-1	SYCN	1103	905
GLMN_CCDS738.1_ex13_1:92754564-92754587:+_5-3	GLMN	541	342
P2RX3_CCDS7953.1_ex1_11:57114013-57114036:-_5-1	P2RX3	359	322
HAT1_CCDS2245.1_ex6_2:172822930-172822953:+_5-5	HAT1	26	22
GAREML_CCDS54336.1_ex2_2:26405921-26405944:-_5-1	GAREML	568	468
sgSIRT5_2	SIRT5_LS	605	582
PYGO1_CCDS10155.1_ex0_15:55839031-55839054:+_5-2	PYGO1	264	227
GSTA5_CCDS4946.1_ex3_6:52701080-52701103:+_5-4	GSTA5	97	247
sgDDX31_3	DDX31_LS	553	446
ATP6V1E1_CCDS13745.1_ex5_22:18095564-18095587:+_5-3	ATP6V1E1	0	109
sgMARK3_9	MARK3_LS	304	392
GNAS_CCDS13472.1_ex6_20:57484225-57484248:+_15-14	GNAS	320	404
GDPD4_CCDS8249.1_ex7_11:76979508-76979531:+_5-1	GDPD4	402	260
KANK4_CCDS620.1_ex7_1:62739756-62739779:-_5-2	KANK4	473	519
NEURL4_CCDS42251.1_ex18_17:7227472-7227495:+_5-2	NEURL4	812	667
DHX33_CCDS11072.1_ex11_17:5371934-5371957:+_5-5	DHX33	307	671
HS3ST5_CCDS34517.1_ex0_6:114379264-114379287:-_5-4	HS3ST5	387	547
FFAR4_CCDS31248.1_ex0_10:95326677-95326700:-_5-1	FFAR4	581	592
MAPKAPK5_CCDS44975.1_ex7_12:112318302-112318325:-_5-5	MAPKAPK5	596	669
ARSH_CCDS35198.1_ex2_X:2931196-2931219:-_5-3	ARSH	436	366
PROX1_CCDS31021.1_ex0_1:214170214-214170237:+_5-2	PROX1	299	343
PACS2_CCDS32168.1_ex12_14:105848236-105848259:+_5-5	PACS2	549	498
MGRN1_CCDS42115.1_ex4_16:4707329-4707352:+_5-4	MGRN1	295	344
MED27_CCDS59153.1_ex4_9:134889708-134889731:+_8-2	MED27	64	394
ITM2A_CCDS14444.1_ex3_X:78618445-78618468:+_5-1	ITM2A	304	269
SCP2_CCDS30719.1_ex2_1:53513536-53513559:+_16-16	SCP2	676	459
MCHR2_CCDS5044.1_ex2_6:100390977-100391000:+_5-2	MCHR2	267	233
NEIL2_CCDS47802.1_ex1_8:11640861-11640884:+_5-4	NEIL2	270	451
PCDHA2_CCDS54914.1_ex0_5:140175300-140175323:+_5-3	PCDHA2	279	260
CMKLR1_CCDS41829.1_ex0_12:108686171-108686194:+_5-1	CMKLR1	550	507
CMTM1_CCDS10812.2_ex0_16:66600511-66600534:+_14-2	CMTM1	482	361
ONECUT2_CCDS42440.1_ex0_18:55103429-55103452:-_5-2	ONECUT2	357	494
CCDC58_CCDS33838.1_ex2_3:122087096-122087119:+_5-1	CCDC58	273	282
HYKK_CCDS42063.1_ex0_15:78805550-78805573:-_5-2	HYKK	269	390
PPP3CA_CCDS34037.1_ex11_4:102030125-102030148:-_5-3	PPP3CA	522	385
CEBPD_CCDS6142.1_ex0_8:48650307-48650330:-_5-2	CEBPD	346	478
KIAA1033_CCDS41826.1_ex13_12:105527561-105527584:+_5-3	KIAA1033	499	492
NAA30_CCDS32088.1_ex0_14:57858100-57858123:+_5-5	NAA30	64	137
TRIM54_CCDS1745.2_ex0_2:27505688-27505711:+_5-1	TRIM54	599	420
MDGA1_CCDS47417.1_ex9_6:37618116-37618139:+_5-1	MDGA1	361	506
PARP9_CCDS3014.1_ex7_3:122274128-122274151:+_5-2	PARP9	146	262
IQGAP2_CCDS34188.1_ex20_5:75954297-75954320:-_5-5	IQGAP2	287	181
ZNF396_CCDS11913.1_ex2_18:32953464-32953487:+_5-3	ZNF396	727	627
DRG1_CCDS13897.1_ex3_22:31807011-31807034:+_5-4	DRG1	243	362
EHF_CCDS55752.1_ex3_11:34670566-34670589:-_5-5	EHF	596	471
ATG3_CCDS2966.1_ex5_3:112260688-112260711:-_5-2	ATG3	257	352
sgPRDM4_6	PRDM4_LS	257	220
HFE2_CCDS910.1_ex2_1:145416444-145416467:+_5-3	HFE2	441	440
RTN4R_CCDS13777.1_ex0_22:20230378-20230401:+_5-5	RTN4R	664	880
FXYD3_CCDS12442.1_ex1_19:35611992-35612015:+_13-4	FXYD3	527	274
NIT1_CCDS1218.1_ex2_1:161089035-161089058:+_5-1	NIT1	555	332
GDPD2_CCDS14402.1_ex7_X:69647013-69647036:+_5-5	GDPD2	0	0
POP5_CCDS9202.1_ex3_12:121018962-121018985:-_5-4	POP5	14	431
SMIM14_CCDS3456.1_ex1_4:39558158-39558181:+_5-3	SMIM14	874	483
SKA3_CCDS31946.1_ex5_13:21742337-21742360:-_5-2	SKA3	187	466
SH3GLB1_CCDS55612.1_ex3_1:87188314-87188337:+_5-1	SH3GLB1	39	19
C3orf62_CCDS2792.1_ex2_3:49313959-49313982:+_5-2	C3orf62	415	355
PPP3R2_CCDS6759.1_ex0_9:104356992-104357015:-_5-2	PPP3R2	474	408
ALKBH1_CCDS32127.1_ex2_14:78146247-78146270:-_5-2	ALKBH1	517	624
MGAT4C_CCDS9030.1_ex1_12:86377316-86377339:+_5-5	MGAT4C	736	544
HRK_CCDS9181.1_ex0_12:117318906-117318929:+_5-1	HRK	360	603
FBXL7_CCDS54833.1_ex2_5:15928432-15928455:+_5-4	FBXL7	685	427
PCSK7_CCDS8382.1_ex13_11:117099001-117099024:-_5-5	PCSK7	497	455
ACOX2_CCDS33775.1_ex8_3:58517004-58517027:-_5-3	ACOX2	551	540
BASP1_CCDS3888.1_ex0_5:17275407-17275430:+_5-1	BASP1	340	298
XKR7_CCDS33459.1_ex2_20:30584520-30584543:-_5-5	XKR7	609	723
ACAD11_CCDS3074.1_ex16_3:132360960-132360983:+_5-4	ACAD11	360	343
PI15_CCDS6218.1_ex0_8:75737730-75737753:-_5-2	PI15	670	729
INTS8_CCDS34925.1_ex1_8:95837200-95837223:-_5-1	INTS8	587	585
JMJD7-PLA2G4B_CCDS32202.1_ex5_15:42128668-42128691:-_4-1	JMJD7-PLA2G4B	420	477
MC2R_CCDS11869.1_ex0_18:13885072-13885095:-_5-1	MC2R	749	752
ASXL3_CCDS45847.1_ex11_18:31322969-31322992:+_5-5	ASXL3	316	492
TRIP11_CCDS9899.1_ex10_14:92471699-92471722:-_5-4	TRIP11	410	356
SRCRB4D_CCDS5585.1_ex5_7:76026923-76026946:-_5-1	SRCRB4D	361	607
HIST1H2BB_CCDS4575.1_ex0_6:26043779-26043802:-_4-4	HIST1H2BB	9	513
sgARID4A_9	ARID4A_LS	266	315
C21orf58_CCDS13735.1_ex3_21:47734636-47734659:+_5-2	C21orf58	710	666
CDK19_CCDS5085.1_ex7_6:110953238-110953261:-_5-2	CDK19	244	178
NEK1_CCDS47162.1_ex23_4:170498145-170498168:+_5-3	NEK1	266	445
SUV39H1_CCDS14304.1_ex2_X:48558618-48558641:-_5-3	SUV39H1	928	858
SNX13_CCDS47551.1_ex14_7:17885242-17885265:+_5-1	SNX13	562	399
KLHL25_CCDS10339.1_ex0_15:86312542-86312565:+_5-2	KLHL25	207	480
HGS_CCDS11784.1_ex11_17:79661840-79661863:+_5-4	HGS	480	655
GDF1_CCDS42526.1_ex0_19:18980129-18980152:+_5-2	GDF1	0	0
sgHFM1_3	HFM1_LS	180	215
USP15_CCDS58250.1_ex2_12:62696679-62696702:+_5-4	USP15	363	438
sgCDK11A_3	CDK11A_LS	588	324
HOXB4_CCDS11529.1_ex1_17:46655231-46655254:+_5-2	HOXB4	511	575
KERA_CCDS9037.1_ex1_12:91449714-91449737:-_5-4	KERA	267	168
B3GALNT1_CCDS3193.1_ex0_3:160804242-160804265:+_5-3	B3GALNT1	452	346
VPS45_CCDS60244.1_ex3_1:150049808-150049831:-_5-2	VPS45	175	169
SLC22A18AS_CCDS7739.1_ex0_11:2909735-2909758:-_5-3	SLC22A18AS	726	781
sgSF3A1_5	SF3A1_LS	0	438
TBK1_CCDS8968.1_ex7_12:64878158-64878181:+_5-5	TBK1	215	453
RNFT2_CCDS44987.1_ex4_12:117204655-117204678:-_5-5	RNFT2	482	404
ELOVL5_CCDS56434.1_ex0_6:53159174-53159197:-_11-8	ELOVL5	182	116
UBE3C_CCDS34789.1_ex7_7:156974906-156974929:-_5-4	UBE3C	393	428
FAM43A_CCDS33923.1_ex0_3:194407893-194407916:+_5-3	FAM43A	929	673
PSMB8_CCDS4756.1_ex3_6:32810534-32810557:+_5-2	PSMB8	435	372
C1orf198_CCDS1587.1_ex1_1:230979425-230979448:-_7-5	C1orf198	641	664
HMGN4_CCDS4615.1_ex0_6:26545583-26545606:+_4-3	HMGN4	261	306
MTMR3_CCDS13870.1_ex7_22:30403215-30403238:-_5-1	MTMR3	587	706
CDKL4_CCDS33184.1_ex3_2:39417561-39417584:-_5-1	CDKL4	369	255
ATP6V1G2_CCDS4698.1_ex0_6:31513252-31513275:-_7-1	ATP6V1G2	440	390
TBC1D10B_CCDS10676.2_ex8_16:30380583-30380606:+_5-3	TBC1D10B	423	650
sgPRPF6_10	PRPF6_LS	179	403
CENPBD1_CCDS45556.1_ex0_16:90038220-90038243:-_5-5	CENPBD1	223	343
ATP13A2_CCDS175.1_ex23_1:17330851-17330874:+_5-3	ATP13A2	414	468
BIRC2_CCDS58169.1_ex0_11:102221285-102221308:+_5-5	BIRC2	384	257
TXNL4A_CCDS32852.1_ex1_18:77737633-77737656:+_5-2	TXNL4A	348	256
B4GALT1_CCDS6535.1_ex4_9:33135269-33135292:-_5-1	B4GALT1	587	516
FAM107A_CCDS2892.1_ex2_3:58555439-58555462:-_6-4	FAM107A	249	543
F13A1_CCDS4496.1_ex13_6:6318766-6318789:+_5-5	F13A1	408	594
TUBB2B_CCDS4485.1_ex1_6:3226439-3226462:+_3-2	TUBB2B	276	451
SPCS2_CCDS44681.1_ex2_11:74676878-74676901:+_5-2	SPCS2	380	422
SULT2A1_CCDS12707.1_ex5_19:48389377-48389400:-_5-4	SULT2A1	209	284
FGF21_CCDS12734.1_ex2_19:49261246-49261269:+_5-5	FGF21	632	569
NIPSNAP3A_CCDS6760.1_ex3_9:107516879-107516902:+_5-5	NIPSNAP3A	258	285
FAM212B_CCDS44195.1_ex0_1:112269969-112269992:+_5-1	FAM212B	618	572
PODXL_CCDS34755.1_ex7_7:131196070-131196093:+_5-5	PODXL	454	582
CCDC175_CCDS53898.1_ex14_14:60030453-60030476:-_5-2	CCDC175	842	538
MEOX1_CCDS11466.1_ex2_17:41738434-41738457:+_13-4	MEOX1	541	495
sgSTRADA_6	STRADA_LS	213	272
ABCA1_CCDS6762.1_ex28_9:107581948-107581971:+_5-2	ABCA1	471	403
sgCHTF18_3	CHTF18_LS	397	347
SCYL3_CCDS1286.1_ex7_1:169839395-169839418:-_5-5	SCYL3	56	154
MRP63_CCDS9296.1_ex0_13:21751150-21751173:+_5-1	MRP63	492	730
C1GALT1_CCDS5355.1_ex1_7:7277929-7277952:+_5-3	C1GALT1	181	331
C19orf33_CCDS12511.1_ex3_19:38795485-38795508:-_5-5	C19orf33	446	635
FZD2_CCDS11484.1_ex0_17:42635846-42635869:-_5-4	FZD2	659	384
C12orf68_CCDS31785.1_ex0_12:48577995-48578018:+_5-1	C12orf68	289	322
MTERFD3_CCDS9111.1_ex0_12:107371734-107371757:-_5-1	MTERFD3	351	226
HTR7_CCDS7408.1_ex2_10:92509269-92509292:-_5-1	HTR7	536	417
GATA1_CCDS14305.1_ex1_X:48650563-48650586:-_5-4	GATA1	813	612
PSMD10_CCDS14536.1_ex4_X:107334653-107334676:-_5-5	PSMD10	345	413
RPN2_CCDS13291.1_ex5_20:35833175-35833198:+_5-2	RPN2	424	469
sgLRWD1_1	LRWD1_LS	290	596
sgTFPT_2	TFPT_LS	190	519
PTPRG_CCDS2895.1_ex1_3:61734623-61734646:+_5-2	PTPRG	381	484
sgKAT2A_10	KAT2A_LS	340	507
sgTRPM7_3	TRPM7_LS	95	209
CTTNBP2NL_CCDS845.1_ex3_1:112998668-112998691:+_5-3	CTTNBP2NL	207	278
PODXL2_CCDS3044.1_ex2_3:127379617-127379640:+_5-5	PODXL2	552	647
ANXA8L2_CCDS7216.1_ex2_10:47752483-47752506:+_3-2	ANXA8L2	257	503
TCP11X2_CCDS59530.1_ex4_X:101718620-101718643:+_5-4	TCP11X2	814	585
STAB2_CCDS31888.1_ex30_12:104086611-104086634:-_5-5	STAB2	743	650
S100A1_CCDS1047.1_ex1_1:153604214-153604237:+_5-5	S100A1	425	401
MAPK15_CCDS6409.2_ex1_8:144799892-144799915:+_5-1	MAPK15	476	737
CLCN4_CCDS14137.1_ex6_X:10176169-10176192:-_5-5	CLCN4	448	254
