sgRNA	gene	CRISPR_C6596791.sample	CRISPR_C6596666.sample
C17orf77_CCDS32721.1_ex0_17:72588597-72588620:-_5-5	C17orf77	518	479
sgPOLE3_6	POLE3_LS	13	230
SEPP1_CCDS43311.1_ex2_5:42807178-42807201:+_5-3	SEPP1	313	408
CXCR3_CCDS14416.1_ex0_X:70836829-70836852:+_5-3	CXCR3	963	877
IFT46_CCDS53718.1_ex5_11:118425244-118425267:+_5-2	IFT46	136	160
CRABP2_CCDS1152.1_ex2_1:156670787-156670810:-_5-5	CRABP2	616	838
NSMAF_CCDS47864.1_ex28_8:59548019-59548042:+_5-5	NSMAF	544	546
BARHL1_CCDS6950.1_ex0_9:135458270-135458293:+_5-1	BARHL1	341	465
GNPDA2_CCDS3469.1_ex2_4:44713123-44713146:+_5-3	GNPDA2	370	321
CDC42SE2_CCDS34224.1_ex1_5:130721275-130721298:-_5-2	CDC42SE2	523	476
CTRL00482	NON-TARGETING	382	271
sgMTA2_6	MTA2_LS	85	356
RFX3_CCDS6449.1_ex13_9:3330413-3330436:-_5-4	RFX3	501	652
TSPAN4_CCDS41589.1_ex2_11:865604-865627:-_5-3	TSPAN4	539	757
ARHGAP36_CCDS14628.1_ex3_X:130218272-130218295:-_5-5	ARHGAP36	801	457
HIAT1_CCDS763.1_ex3_1:100525447-100525470:-_5-2	HIAT1	683	631
ZDHHC14_CCDS47510.1_ex4_6:158053858-158053881:+_5-5	ZDHHC14	502	554
CTRL00694	NON-TARGETING	332	342
CAPNS1_CCDS12489.1_ex0_19:36632081-36632104:+_5-1	CAPNS1	535	719
NDUFA4_CCDS5357.1_ex2_7:10978422-10978445:+_3-2	NDUFA4	21	68
IK_CCDS47280.1_ex8_5:140035552-140035575:+_5-5	IK	345	565
LRRTM3_CCDS7270.1_ex1_10:68686760-68686783:+_5-1	LRRTM3	527	444
WNT10B_CCDS8775.1_ex2_12:49364068-49364091:+_5-5	WNT10B	489	1004
BCMO1_CCDS10934.1_ex3_16:81295877-81295900:-_5-3	BCMO1	96	134
CD1B_CCDS1176.1_ex3_1:158299781-158299804:-_5-2	CD1B	712	490
NUP85_CCDS32730.1_ex8_17:73221492-73221515:+_5-5	NUP85	21	375
TDRKH_CCDS41394.1_ex7_1:151751310-151751333:-_5-2	TDRKH	521	509
DHRS4_CCDS61408.1_ex1_14:24424371-24424394:-_5-5	DHRS4	421	427
sgBRPF1_8	BRPF1_LS	270	311
SLC8B1_CCDS31909.1_ex13_12:113759137-113759160:+_5-4	SLC8B1	906	971
TOM1L2_CCDS32584.1_ex10_17:17788032-17788055:+_5-4	TOM1L2	68	316
PELI2_CCDS9726.1_ex3_14:56755174-56755197:-_5-2	PELI2	116	177
IGFBP5_CCDS2405.1_ex2_2:217543599-217543622:+_5-1	IGFBP5	668	657
NENF_CCDS1505.1_ex0_1:212606442-212606465:-_5-2	NENF	576	641
PRKAG1_CCDS55824.1_ex5_12:49398768-49398791:+_5-3	PRKAG1	261	422
KCNN2_CCDS4114.1_ex0_5:113698709-113698732:+_10-2	KCNN2	362	482
RSAD2_CCDS1656.1_ex0_2:7018255-7018278:+_5-2	RSAD2	262	364
PITRM1_CCDS55699.1_ex23_10:3208427-3208450:+_5-4	PITRM1	318	439
CPSF4L_CCDS45768.1_ex3_17:71253913-71253936:-_5-2	CPSF4L	461	636
sgL3MBTL1_4	L3MBTL1_LS	520	390
sgTDRD1_6	TDRD1_LS	99	154
AGO2_CCDS55279.1_ex8_8:141566067-141566090:+_5-1	AGO2	452	290
SEPT1_CCDS10678.3_ex7_16:30393169-30393192:-_5-3	SEPT1	822	925
FBXO45_CCDS46985.1_ex1_3:196304540-196304563:-_5-5	FBXO45	656	538
SLC17A7_CCDS12764.1_ex7_19:49937858-49937881:+_5-2	SLC17A7	503	554
ANKS3_CCDS10520.1_ex10_16:4764045-4764068:+_5-3	ANKS3	314	401
NRCAM_CCDS47686.1_ex26_7:107872938-107872961:+_5-4	NRCAM	570	482
CTRL00489	NON-TARGETING	465	441
ATF7IP_CCDS66326.1_ex1_12:14577699-14577722:-_5-4	ATF7IP	149	213
sgRSF1_10	RSF1_LS	143	346
RORB_CCDS6646.1_ex3_9:77257503-77257526:+_5-1	RORB	432	538
ARFIP2_CCDS55739.1_ex2_11:6499376-6499399:-_5-2	ARFIP2	151	116
PNMT_CCDS11343.1_ex1_17:37825922-37825945:-_5-5	PNMT	286	411
CCL22_CCDS10778.1_ex1_16:57394438-57394461:+_5-4	CCL22	635	683
TIMELESS_CCDS8918.1_ex23_12:56826853-56826876:-_5-4	TIMELESS	114	451
ARID5B_CCDS31208.1_ex4_10:63810748-63810771:-_5-1	ARID5B	216	323
ANKS1A_CCDS4798.1_ex3_6:34949557-34949580:-_5-2	ANKS1A	470	518
WDR59_CCDS32488.1_ex19_16:74976646-74976669:+_5-4	WDR59	590	771
ODF3L2_CCDS12027.1_ex2_19:472435-472458:-_5-4	ODF3L2	620	435
CYP39A1_CCDS4916.1_ex11_6:46620154-46620177:+_5-4	CYP39A1	25	34
ZNF365_CCDS31209.1_ex0_10:64136076-64136099:-_11-1	ZNF365	919	894
FUT5_CCDS12154.1_ex0_19:5867468-5867491:-_5-3	FUT5	787	489
FGL1_CCDS6004.1_ex4_8:17731990-17732013:-_5-2	FGL1	393	347
C20orf202_CCDS46567.1_ex1_20:1187541-1187564:-_5-4	C20orf202	680	686
C15orf52_CCDS10055.2_ex8_15:40631795-40631818:-_5-4	C15orf52	622	590
ZNF41_CCDS14279.1_ex1_X:47315391-47315414:-_5-5	ZNF41	373	403
UBE2V2_CCDS43738.1_ex1_8:48955732-48955755:-_5-2	UBE2V2	267	289
SLC25A33_CCDS103.1_ex5_1:9640051-9640074:+_5-4	SLC25A33	357	556
ABHD11_CCDS47607.1_ex2_7:73151931-73151954:+_5-2	ABHD11	318	406
ZNF880_CCDS46164.1_ex3_19:52887817-52887840:+_5-5	ZNF880	642	523
SYT5_CCDS12919.1_ex6_19:55689593-55689616:+_5-5	SYT5	829	810
MICA_CCDS56412.1_ex1_6:31378476-31378499:-_5-1	MICA	511	384
LMO7_CCDS53876.1_ex7_13:76397780-76397803:+_5-5	LMO7	716	597
RABGAP1L_CCDS1314.1_ex6_1:174241572-174241595:-_15-5	RABGAP1L	352	395
OPN3_CCDS31072.1_ex3_1:241803168-241803191:+_5-4	OPN3	387	403
sgSETD4_8	SETD4_LS	78	410
SPSB2_CCDS8567.1_ex1_12:6981917-6981940:+_5-5	SPSB2	605	852
DACH1_CCDS41899.1_ex10_13:72440143-72440166:-_5-1	DACH1	496	478
SLC16A12_CCDS7404.2_ex3_10:91200983-91201006:+_5-4	SLC16A12	254	415
FMN2_CCDS31069.2_ex0_1:240255966-240255989:+_5-4	FMN2	493	725
KMO_CCDS1618.1_ex6_1:241725557-241725580:-_5-4	KMO	657	495
sgMYBBP1A_9	MYBBP1A_LS	413	644
sgSNRK_6	SNRK_LS	257	321
CCDC22_CCDS14322.1_ex3_X:49099423-49099446:-_5-4	CCDC22	393	579
sgKSR1_9	KSR1_LS	234	225
sgPSMD10_8	PSMD10_LS	217	408
LRRC10B_CCDS44621.1_ex0_11:61276892-61276915:-_5-3	LRRC10B	438	592
SIGLEC1_CCDS13060.1_ex18_20:3686591-3686614:-_5-4	SIGLEC1	764	882
KLF3_CCDS3444.1_ex1_4:38690493-38690516:-_5-4	KLF3	458	573
EYA1_CCDS34906.1_ex12_8:72234057-72234080:-_5-5	EYA1	398	353
TAX1BP1_CCDS43561.1_ex4_7:27824908-27824931:+_5-3	TAX1BP1	108	165
sgIREB2_10	IREB2_LS	559	493
SLPI_CCDS13347.1_ex2_20:43882294-43882317:-_5-4	SLPI	503	651
FRMD5_CCDS10107.2_ex5_15:44181005-44181028:-_5-2	FRMD5	133	101
MAGEA6_CCDS14708.1_ex0_X:151869441-151869464:+_4-1	MAGEA6	620	579
GIMAP7_CCDS5903.1_ex0_7:150217451-150217474:+_5-4	GIMAP7	190	213
sgPOLR3A_1	POLR3A_LS	226	485
FGD6_CCDS31878.1_ex19_12:95603731-95603754:-_5-4	FGD6	805	854
ZNF417_CCDS12965.1_ex1_19:58423427-58423450:-_5-5	ZNF417	623	713
PRR12_CCDS46143.1_ex3_19:50098032-50098055:-_5-1	PRR12	152	353
DDB1_CCDS31576.1_ex25_11:61099080-61099103:-_5-5	DDB1	124	644
HBP1_CCDS5741.1_ex1_7:106822968-106822991:+_5-3	HBP1	457	303
OLIG2_CCDS13620.1_ex0_21:34399362-34399385:+_5-1	OLIG2	541	491
NSMAF_CCDS47864.1_ex21_8:59522217-59522240:-_5-4	NSMAF	559	382
ALDH6A1_CCDS61501.1_ex5_14:74535617-74535640:-_5-1	ALDH6A1	193	367
ARHGEF10_CCDS34794.1_ex11_8:1842677-1842700:+_5-4	ARHGEF10	431	505
TTC12_CCDS8360.2_ex4_11:113196294-113196317:+_5-1	TTC12	481	804
BPIFA3_CCDS13216.2_ex3_20:31812905-31812928:-_5-4	BPIFA3	114	125
TSR2_CCDS14358.1_ex2_X:54469830-54469853:+_5-2	TSR2	154	610
MCTP2_CCDS32338.1_ex11_15:94927290-94927313:-_5-5	MCTP2	663	552
DGCR8_CCDS13773.1_ex0_22:20073737-20073760:-_5-1	DGCR8	342	369
POPDC2_CCDS2992.1_ex2_3:119373394-119373417:+_5-2	POPDC2	722	345
GLO1_CCDS4837.1_ex2_6:38650574-38650597:+_5-1	GLO1	303	378
PDPR_CCDS45520.1_ex5_16:70165198-70165221:+_5-2	PDPR	245	374
SCT_CCDS7709.1_ex2_11:626906-626929:-_5-3	SCT	719	876
C10orf2_CCDS53570.1_ex0_10:102748717-102748740:-_5-3	C10orf2	250	271
MED20_CCDS4862.1_ex1_6:41877155-41877178:+_5-3	MED20	133	289
HSPA1L_CCDS34413.1_ex0_6:31779515-31779538:-_5-5	HSPA1L	711	620
AEBP1_CCDS5476.1_ex2_7:44147037-44147060:+_5-3	AEBP1	225	259
RC3H2_CCDS43874.1_ex17_9:125652699-125652722:+_5-4	RC3H2	789	601
OASL_CCDS9211.1_ex5_12:121476575-121476598:-_5-4	OASL	374	563
sgMAP3K2_9	MAP3K2_LS	377	430
SLC18A3_CCDS7231.1_ex0_10:50819382-50819405:+_5-4	SLC18A3	504	688
NPAT_CCDS41710.1_ex8_11:108055981-108056004:+_5-1	NPAT	177	450
TRIP10_CCDS12172.1_ex8_19:6744806-6744829:-_5-5	TRIP10	491	464
DENND4C_CCDS6491.3_ex7_9:19300201-19300224:-_5-3	DENND4C	435	379
POSTN_CCDS45034.1_ex20_13:38172751-38172774:-_5-5	POSTN	555	507
TICAM1_CCDS12136.1_ex0_19:4817342-4817365:+_5-1	TICAM1	658	674
TSC1_CCDS55350.1_ex15_9:135796779-135796802:-_5-4	TSC1	181	421
ERCC5_CCDS32004.1_ex1_13:103504497-103504520:+_5-1	ERCC5	592	494
SLC2A6_CCDS48052.1_ex6_9:136342226-136342249:-_5-2	SLC2A6	539	777
FAM198A_CCDS46808.1_ex1_3:43074014-43074037:-_5-3	FAM198A	179	268
RAD18_CCDS2571.1_ex8_3:8983361-8983384:-_5-4	RAD18	353	398
ALDH3A2_CCDS11210.1_ex3_17:19559753-19559776:+_5-3	ALDH3A2	360	454
C1orf35_CCDS1566.1_ex4_1:228290236-228290259:-_5-3	C1orf35	409	651
TCEANC_CCDS48081.1_ex1_X:13680710-13680733:-_5-2	TCEANC	587	484
PTPN11_CCDS58280.1_ex7_12:112915446-112915469:+_5-5	PTPN11	46	247
SETBP1_CCDS11923.2_ex0_18:42281625-42281648:+_5-4	SETBP1	444	496
sgPOLR1B_2	POLR1B_LS	25	235
DNAJC16_CCDS30606.1_ex6_1:15886093-15886116:-_5-4	DNAJC16	371	367
CHRNB4_CCDS10306.1_ex2_15:78923500-78923523:-_5-3	CHRNB4	771	617
PSPN_CCDS12164.1_ex1_19:6375739-6375762:-_5-4	PSPN	383	391
PGLS_CCDS12361.1_ex0_19:17622597-17622620:-_5-1	PGLS	386	431
HLA-DQA2_CCDS4753.1_ex1_6:32712947-32712970:-_5-1	HLA-DQA2	196	247
VWCE_CCDS8002.1_ex10_11:61045913-61045936:-_5-1	VWCE	643	585
DZIP3_CCDS2952.1_ex12_3:108363606-108363629:+_5-4	DZIP3	310	242
EVPLL_CCDS45626.1_ex2_17:18284997-18285020:+_5-2	EVPLL	480	495
LMO7_CCDS53876.1_ex0_13:76378642-76378665:+_5-1	LMO7	363	257
KRTAP10-12_CCDS42967.1_ex0_21:46117296-46117319:-_2-1	KRTAP10-12	672	454
NCAPG_CCDS3424.1_ex0_4:17812800-17812823:-_5-1	NCAPG	108	800
sgMBTD1_6	MBTD1_LS	105	271
sgMAPK3_9	MAPK3_LS	37	644
C2orf73_CCDS46285.1_ex2_2:54570939-54570962:+_5-4	C2orf73	559	483
TUFT1_CCDS1000.1_ex4_1:151537071-151537094:-_5-3	TUFT1	395	684
DNAH12_CCDS33771.1_ex7_3:57496645-57496668:-_5-4	DNAH12	303	463
MME_CCDS3172.1_ex2_3:154832783-154832806:+_5-2	MME	356	389
sgMYSM1_4	MYSM1_LS	173	280
LIN28B_CCDS34504.1_ex1_6:105406098-105406121:+_5-1	LIN28B	136	189
sgMERTK_1	MERTK_LS	192	475
SEMA6D_CCDS32224.1_ex4_15:48053608-48053631:-_5-4	SEMA6D	498	279
HDGF_CCDS1156.1_ex2_1:156713975-156713998:-_5-1	HDGF	273	350
RELL2_CCDS4265.1_ex0_5:141017920-141017943:+_5-1	RELL2	704	829
PLA2G16_CCDS8047.1_ex2_11:63365554-63365577:+_5-5	PLA2G16	520	321
NR4A3_CCDS6742.1_ex1_9:102590950-102590973:+_5-5	NR4A3	738	668
RCVRN_CCDS11151.1_ex2_17:9808261-9808284:-_5-3	RCVRN	315	461
USP32_CCDS32697.1_ex21_17:58303459-58303482:+_5-3	USP32	80	170
CDH24_CCDS9585.1_ex10_14:23524379-23524402:-_5-4	CDH24	818	598
NEIL1_CCDS10278.1_ex1_15:75644454-75644477:+_5-4	NEIL1	306	241
SERPINA7_CCDS14518.1_ex3_X:105280629-105280652:+_5-2	SERPINA7	459	471
KIAA0895L_CCDS42177.1_ex5_16:67214068-67214091:-_5-3	KIAA0895L	299	425
FNDC4_CCDS1756.1_ex4_2:27717279-27717302:-_5-3	FNDC4	610	426
CAPZA1_CCDS30805.1_ex4_1:113197234-113197257:-_5-4	CAPZA1	363	462
RASA3_CCDS32016.1_ex15_13:114786875-114786898:+_5-3	RASA3	345	496
B3GNT4_CCDS9227.1_ex1_12:122691198-122691221:+_5-4	B3GNT4	208	283
FZD3_CCDS6069.1_ex1_8:28378285-28378308:+_5-2	FZD3	499	471
NLRP9_CCDS12934.1_ex7_19:56244173-56244196:-_5-3	NLRP9	542	476
sgSP140L_3	SP140L_LS	405	412
ZNF607_CCDS33006.1_ex0_19:38190231-38190254:-_5-3	ZNF607	495	522
MRAP_CCDS13612.1_ex1_21:33678972-33678995:+_8-2	MRAP	749	773
GRASP_CCDS61124.1_ex2_12:52407705-52407728:+_5-3	GRASP	503	655
KCNN1_CCDS67611.1_ex2_19:18092557-18092580:-_5-3	KCNN1	816	795
UBE2J1_CCDS5021.1_ex5_6:90052112-90052135:+_5-4	UBE2J1	789	556
C1orf186_CCDS30995.1_ex1_1:206240178-206240201:+_5-1	C1orf186	595	504
ZNF200_CCDS10497.1_ex3_16:3283613-3283636:-_5-5	ZNF200	877	801
RPS27L_CCDS42048.1_ex1_15:63447879-63447902:+_5-1	RPS27L	454	539
IFI30_CCDS46015.1_ex1_19:18286010-18286033:+_5-5	IFI30	281	427
ITGA5_CCDS8880.1_ex18_12:54799110-54799133:+_5-2	ITGA5	504	694
SF1_CCDS31599.1_ex7_11:64536923-64536946:+_5-1	SF1	40	529
PRKCQ_CCDS55701.1_ex12_10:6540349-6540372:+_5-5	PRKCQ	333	388
HSCB_CCDS13845.1_ex3_22:29141842-29141865:+_5-5	HSCB	113	332
BTBD8_CCDS737.1_ex4_1:92595257-92595280:-_5-5	BTBD8	206	136
KLRF1_CCDS41750.1_ex3_12:9994418-9994441:+_5-5	KLRF1	278	216
sgARID1B_4	ARID1B_LS	395	532
DERL2_CCDS11073.1_ex3_17:5384667-5384690:-_5-3	DERL2	444	335
C9orf92_CCDS65012.1_ex2_9:16215858-16215881:+_5-5	C9orf92	270	372
ANKRD7_CCDS43638.1_ex1_7:117874491-117874514:+_5-1	ANKRD7	220	391
PVALB_CCDS13933.1_ex2_22:37211159-37211182:-_5-2	PVALB	466	246
ATG16L1_CCDS2502.2_ex5_2:234178696-234178719:-_5-1	ATG16L1	323	432
ACTR2_CCDS1881.1_ex3_2:65478177-65478200:-_5-3	ACTR2	10	111
TRO_CCDS43958.1_ex1_X:54949990-54950013:+_14-5	TRO	986	808
CRELD1_CCDS2593.1_ex4_3:9982614-9982637:+_5-4	CRELD1	474	488
DDX11_CCDS41767.1_ex1_12:31236976-31236999:-_5-1	DDX11	531	515
PIK3R1_CCDS3993.1_ex8_5:67589250-67589273:+_5-3	PIK3R1	327	206
FSTL1_CCDS2998.1_ex5_3:120128456-120128479:-_5-2	FSTL1	457	397
KCNK5_CCDS4841.1_ex2_6:39162442-39162465:+_5-4	KCNK5	502	438
LGI1_CCDS7431.1_ex3_10:95537347-95537370:-_5-3	LGI1	239	146
MBD2_CCDS11953.1_ex5_18:51750762-51750785:-_5-5	MBD2	246	564
FAM3D_CCDS2893.1_ex5_3:58631252-58631275:+_5-3	FAM3D	360	475
MZF1_CCDS12988.1_ex4_19:59082602-59082625:+_5-4	MZF1	392	531
ANKRD2_CCDS44468.1_ex4_10:99340687-99340710:-_5-5	ANKRD2	379	332
FYCO1_CCDS2734.1_ex10_3:46008800-46008823:+_5-1	FYCO1	494	762
SH3GL3_CCDS10325.2_ex3_15:84237415-84237438:-_5-4	SH3GL3	598	336
sgEGFR_8	EGFR_LS	264	608
ALKBH2_CCDS31897.1_ex0_12:109526288-109526311:-_5-1	ALKBH2	373	462
PHF20_CCDS13268.1_ex6_20:34459021-34459044:+_5-4	PHF20	439	345
KIF16B_CCDS13122.1_ex22_20:16496275-16496298:+_5-5	KIF16B	518	682
HCN2_CCDS12035.1_ex1_19:603635-603658:-_5-3	HCN2	297	404
ZSCAN22_CCDS12975.1_ex1_19:58849892-58849915:+_5-5	ZSCAN22	666	693
sgU2AF2_9	U2AF2_LS	103	472
RCCD1_CCDS32333.1_ex1_15:91500533-91500556:+_5-3	RCCD1	0	2
ODF4_CCDS11140.1_ex0_17:8243707-8243730:-_5-4	ODF4	697	1029
NPPC_CCDS2489.1_ex0_2:232790406-232790429:-_5-5	NPPC	525	529
sgMORC4_2	MORC4_LS	293	403
WIPF2_CCDS11364.1_ex2_17:38418852-38418875:+_5-2	WIPF2	1034	884
FBXO32_CCDS56553.1_ex3_8:124544222-124544245:-_5-3	FBXO32	642	542
CEACAM5_CCDS12584.1_ex5_19:42222073-42222096:-_5-4	CEACAM5	206	284
CCDC93_CCDS2121.2_ex17_2:118743610-118743633:+_5-4	CCDC93	146	427
SCAI_CCDS43877.1_ex13_9:127790733-127790756:-_5-5	SCAI	208	284
SOD3_CCDS3430.1_ex0_4:24801581-24801604:+_5-5	SOD3	761	818
YIPF5_CCDS4279.1_ex2_5:143543673-143543696:-_5-3	YIPF5	295	484
C10orf120_CCDS31302.1_ex2_10:124459151-124459174:+_5-5	C10orf120	504	501
sgZZZ3_8	ZZZ3_LS	170	307
MIF4GD_CCDS11719.1_ex2_17:73263928-73263951:-_5-3	MIF4GD	239	319
F13A1_CCDS4496.1_ex8_6:6225017-6225040:-_5-1	F13A1	285	559
HSCB_CCDS13845.1_ex0_22:29138163-29138186:+_5-1	HSCB	271	556
WDPCP_CCDS42688.1_ex12_2:63711776-63711799:-_5-2	WDPCP	516	546
SLC15A2_CCDS3007.1_ex2_3:121616262-121616285:-_5-1	SLC15A2	584	643
sgPADI4_1	PADI4_LS	379	279
ART3_CCDS3575.1_ex1_4:77003275-77003298:-_5-5	ART3	49	104
PPP1R42_CCDS34902.1_ex2_8:67925235-67925258:-_5-2	PPP1R42	449	326
WISP3_CCDS5097.1_ex2_6:112385967-112385990:+_5-4	WISP3	367	469
SNX29_CCDS10553.2_ex8_16:12155374-12155397:+_5-2	SNX29	464	551
DYRK3_CCDS30999.1_ex2_1:206821213-206821236:-_5-3	DYRK3	408	458
DPF1_CCDS33008.2_ex8_19:38712991-38713014:+_5-5	DPF1	556	753
TMLHE_CCDS14768.1_ex5_X:154754129-154754152:+_5-2	TMLHE	417	488
SERAC1_CCDS5255.1_ex13_6:158571553-158571576:-_5-5	SERAC1	167	188
FBLN7_CCDS2095.1_ex2_2:112922736-112922759:-_5-4	FBLN7	147	290
CALCOCO2_CCDS11538.1_ex2_17:46925809-46925832:-_5-4	CALCOCO2	175	211
ARL16_CCDS45813.1_ex3_17:79650560-79650583:+_5-4	ARL16	666	676
LZTS1_CCDS6015.1_ex1_8:20110699-20110722:+_5-2	LZTS1	900	730
PRDM12_CCDS6934.1_ex0_9:133540156-133540179:-_5-1	PRDM12	599	659
CCL3_CCDS11307.1_ex1_17:34416534-34416557:-_5-3	CCL3	678	759
DOCK4_CCDS47688.1_ex43_7:111585786-111585809:+_5-5	DOCK4	256	260
SMARCAD1_CCDS3639.1_ex8_4:95185995-95186018:+_5-1	SMARCAD1	769	658
SFXN3_CCDS7508.2_ex5_10:102796488-102796511:-_5-4	SFXN3	826	669
DNAJC22_CCDS8785.1_ex0_12:49743104-49743127:+_5-4	DNAJC22	438	550
MT1B_CCDS10765.1_ex1_16:56686536-56686559:-_3-1	MT1B	442	507
CHIA_CCDS41368.1_ex7_1:111861210-111861233:-_5-4	CHIA	514	502
CNDP2_CCDS12006.1_ex6_18:72180821-72180844:+_5-5	CNDP2	721	628
SLC5A7_CCDS2074.1_ex1_2:108608614-108608637:-_5-2	SLC5A7	334	448
MAP3K11_CCDS8107.1_ex9_11:65381059-65381082:-_5-5	MAP3K11	258	607
CYCS_CCDS5393.1_ex1_7:25163617-25163640:+_5-4	CYCS	294	516
ZKSCAN3_CCDS4650.1_ex2_6:28331089-28331112:-_5-1	ZKSCAN3	452	625
PLXNA3_CCDS14752.1_ex0_X:153689026-153689049:+_5-3	PLXNA3	526	592
MS4A1_CCDS31570.1_ex1_11:60230549-60230572:-_5-3	MS4A1	333	386
RFFL_CCDS11286.1_ex4_17:33348694-33348717:+_5-2	RFFL	317	560
ZNF79_CCDS6871.1_ex4_9:130206387-130206410:-_5-5	ZNF79	404	504
CLEC17A_CCDS46002.2_ex7_19:14706080-14706103:-_5-2	CLEC17A	306	484
LAMTOR1_CCDS8209.1_ex2_11:71809887-71809910:+_5-3	LAMTOR1	295	319
TUBE1_CCDS5100.1_ex5_6:112397568-112397591:-_5-1	TUBE1	383	526
C2orf49_CCDS2068.1_ex1_2:105956127-105956150:+_5-2	C2orf49	303	331
ZNF175_CCDS12837.1_ex3_19:52090097-52090120:+_5-2	ZNF175	153	142
RASIP1_CCDS12731.1_ex7_19:49232635-49232658:+_5-1	RASIP1	442	837
YY1_CCDS9957.1_ex0_14:100705842-100705865:-_5-2	YY1	212	805
CD82_CCDS31469.1_ex2_11:44626637-44626660:-_5-3	CD82	479	483
TTC14_CCDS3237.1_ex1_3:180320781-180320804:+_5-2	TTC14	0	1
ABR_CCDS10999.1_ex21_17:1028604-1028627:+_11-1	ABR	469	459
STARD3_CCDS11341.1_ex0_17:37809977-37810000:-_5-3	STARD3	545	576
TMEM8A_CCDS10407.1_ex8_16:426748-426771:-_5-2	TMEM8A	652	654
sgRNASEH2A_1	RNASEH2A_LS	239	361
PAFAH1B3_CCDS12602.1_ex3_19:42806175-42806198:-_5-5	PAFAH1B3	788	648
GTF3A_CCDS45019.1_ex4_13:28006855-28006878:+_5-5	GTF3A	131	459
CCT8L2_CCDS13738.1_ex0_22:17072628-17072651:+_5-1	CCT8L2	417	462
SLC29A4_CCDS5340.1_ex4_7:5334525-5334548:+_5-4	SLC29A4	776	777
SF3B4_CCDS941.1_ex3_1:149898666-149898689:+_5-3	SF3B4	117	492
MRPS17_CCDS5520.1_ex1_7:56022620-56022643:-_5-2	MRPS17	119	427
APIP_CCDS7895.1_ex5_11:34916555-34916578:-_5-5	APIP	211	230
REP15_CCDS31762.1_ex0_12:27849944-27849967:+_5-5	REP15	72	84
MEGF6_CCDS41237.1_ex23_1:3424404-3424427:-_5-2	MEGF6	670	582
TBX21_CCDS11514.1_ex1_17:45820068-45820091:-_5-5	TBX21	962	870
FAM26E_CCDS5108.1_ex0_6:116833286-116833309:+_5-4	FAM26E	384	502
CTRL00469	NON-TARGETING	411	428
PEX10_CCDS41.1_ex2_1:2338280-2338303:-_5-1	PEX10	341	402
FCAMR_CCDS41460.1_ex4_1:207140395-207140418:-_5-5	FCAMR	285	338
MARCH4_CCDS33376.1_ex3_2:217234728-217234751:+_5-3	MARCH4	371	455
OSBPL6_CCDS2277.1_ex9_2:179213966-179213989:-_5-3	OSBPL6	557	582
sgCCL3_5	CCL3_LS	233	485
LPPR1_CCDS6751.1_ex1_9:104032333-104032356:-_5-2	LPPR1	441	535
HTR2A_CCDS53867.1_ex1_13:47466563-47466586:-_5-3	HTR2A	648	329
HHAT_CCDS1495.1_ex2_1:210560882-210560905:+_5-2	HHAT	418	329
C17orf85_CCDS45578.1_ex6_17:3728316-3728339:-_5-3	C17orf85	290	328
C9orf117_CCDS43878.1_ex3_9:130473612-130473635:+_5-5	C9orf117	371	469
KATNB1_CCDS10788.1_ex5_16:57785614-57785637:+_5-2	KATNB1	271	432
SPATA25_CCDS13383.1_ex0_20:44515445-44515468:+_5-2	SPATA25	421	726
NAAA_CCDS43238.1_ex7_4:76861215-76861238:+_5-2	NAAA	517	664
TEK_CCDS6519.1_ex3_9:27169609-27169632:-_5-2	TEK	674	580
C18orf8_CCDS32803.1_ex9_18:21100238-21100261:-_5-5	C18orf8	628	715
RBMXL1_CCDS716.1_ex0_1:89448715-89448738:-_4-1	RBMXL1	115	258
MORC4_CCDS14525.2_ex7_X:106205231-106205254:+_5-1	MORC4	192	260
MPP5_CCDS58325.1_ex4_14:67769162-67769185:+_5-5	MPP5	84	298
TNFRSF14_CCDS44046.1_ex3_1:2491257-2491280:-_5-4	TNFRSF14	627	762
C14orf1_CCDS9845.1_ex1_14:76118161-76118184:+_5-1	C14orf1	102	154
sgRAG2_6	RAG2_LS	439	351
EXOC8_CCDS1593.1_ex0_1:231472395-231472418:+_5-1	EXOC8	315	274
BEAN1_CCDS54015.1_ex3_16:66514532-66514555:-_13-7	BEAN1	393	475
PTGER1_CCDS12309.1_ex1_19:14584596-14584619:+_5-3	PTGER1	648	981
FKBP7_CCDS2280.1_ex2_2:179341899-179341922:+_5-3	FKBP7	442	383
sgNAA60_6	NAA60_LS	497	478
PSMC6_CCDS9710.2_ex3_14:53175512-53175535:+_5-1	PSMC6	44	591
sgILK_1	ILK_LS	26	352
sgHDGFRP2_4	HDGFRP2_LS	279	374
PRPSAP2_CCDS11200.1_ex5_17:18793173-18793196:-_5-5	PRPSAP2	485	658
FAM166B_CCDS47963.1_ex3_9:35563202-35563225:-_5-4	FAM166B	440	553
HSPA4L_CCDS3734.1_ex4_4:128722342-128722365:-_5-2	HSPA4L	459	418
MYO5A_CCDS42037.1_ex24_15:52672029-52672052:+_5-5	MYO5A	458	495
SCGB2A2_CCDS8018.1_ex1_11:62038399-62038422:-_3-2	SCGB2A2	361	289
METTL9_CCDS10598.2_ex3_16:21636262-21636285:+_5-4	METTL9	129	238
KCTD2_CCDS32728.1_ex2_17:73049147-73049170:+_5-4	KCTD2	208	347
HES6_CCDS2527.1_ex0_2:239147677-239147700:+_10-1	HES6	338	529
